time,direction,p_up,ev_best,stake_unlev,stake_lev,fees,ret_realized,pnl,equity_before,equity_after,risk_capped
2022-06-30 13:00:00,long,0.99699866771698,1.2849260187818228,55.23757556151154,110.47515112302308,0.1325701813476277,0.012908390017865479,1.2934861566309837,1000.0,1001.2934861566309,False
2022-06-30 14:00:00,long,0.9924085140228271,1.2950808659265205,54.48390305434675,108.9678061086935,0.1307613673304322,-0.013302328084968673,-1.5802868748875265,1001.2934861566309,999.7131992817434,False
2022-07-01 00:00:00,long,0.8574573397636414,1.1507800538584538,44.74567703547942,89.49135407095883,0.10738962488515061,-0.01966029278500636,-1.8668158476468724,999.7131992817434,997.8463834340965,False
2022-07-01 01:00:00,long,0.7869865894317627,0.9054991549821849,44.55181251656345,89.1036250331269,0.1069243500397523,-0.019757769604669573,-1.867413244385142,997.8463834340965,995.9789701897114,False
2022-07-02 00:00:00,long,0.9328514337539673,1.0951156974469967,55.29258495686106,110.58516991372213,0.13270220389646656,0.012779322947408689,1.2805013956250517,995.9789701897114,997.2594715853364,False
2022-07-02 01:00:00,long,0.9610857367515564,1.1492875535056515,56.37678421232195,112.7535684246439,0.13530428210957268,-0.012324151725091492,-1.5248963669203695,997.2594715853364,995.734575218416,False
2022-07-03 00:00:00,long,0.9958186745643616,0.8798654122973507,73.57203744872446,147.14407489744892,0.17657288987693873,-0.007214444632572037,-1.2381356712356169,995.734575218416,994.4964395471804,False
2022-07-03 01:00:00,long,0.9983522891998291,0.8774973685846061,73.9435211454075,147.887042290815,0.17746445074897801,0.0071243870614101645,0.8761400798979222,994.4964395471804,995.3725796270784,False
2022-07-04 00:00:00,long,0.8255946636199951,0.5951242540972885,67.39279165441324,134.7855833088265,0.1617426999705918,-0.008591831435248776,-1.31979771166171,995.3725796270784,994.0527819154166,False
2022-07-04 01:00:00,long,0.9744875431060791,0.9570680764084729,66.48910211784458,132.97820423568916,0.15957384508282701,0.008803578677221813,1.0111102382617334,994.0527819154166,995.0638921536784,False
2022-07-05 00:00:00,long,0.9586558938026428,1.2003530435250676,54.03390451057539,108.06780902115078,0.12968137082538095,-0.013357049296825907,-1.5731484233208595,995.0638921536784,993.4907437303575,False
2022-07-05 01:00:00,long,0.9219857454299927,1.058701868077875,55.38655036924635,110.7731007384927,0.13292772088619126,-0.012672442014777352,-1.5366934167918302,993.4907437303575,991.9540503135656,False
2022-07-06 00:00:00,long,0.6289154887199402,0.27107350140031894,51.055291688673066,102.11058337734613,0.12253270005281537,-0.014867668965050318,-1.6406790515353673,991.9540503135656,990.3133712620303,False
2022-07-06 01:00:00,long,0.9665417075157166,1.3474956876748672,49.5942382412905,99.188476482581,0.1190261717790972,0.015704500732256044,1.4386793297729574,990.3133712620303,991.7520505918033,False
2022-07-07 00:00:00,long,0.9003188014030457,0.8301707218289498,63.56490330413767,127.12980660827535,0.15255576792993042,-0.009587662306022815,-1.3714334227200622,991.7520505918033,990.3806171690832,False
2022-07-07 01:00:00,long,0.9308115839958191,0.903892080786627,63.54148023270128,127.08296046540256,0.1524995525584831,-0.00956821454873047,-1.368456583779287,990.3806171690832,989.0121605853038,False
2022-07-08 00:00:00,long,0.9375365972518921,1.0816834867695773,55.99222430390429,111.98444860780857,0.1343813383293703,0.012288223980017277,1.2417086484421151,989.0121605853038,990.253869233746,False
2022-07-08 01:00:00,long,0.8669049739837646,0.9989550423764876,50.99172915528821,101.98345831057642,0.12238014997269173,-0.01485370907048944,-1.6372127697203824,990.253869233746,988.6166564640256,False
2022-07-09 05:00:00,long,0.9960082769393921,1.1597482748389447,59.26108597611958,118.52217195223916,0.142226606342687,0.010961195687110958,1.1569181136872204,988.6166564640256,989.7735745777128,False
2022-07-09 06:00:00,long,0.9824752807617188,1.042647796360546,62.942755795880025,125.88551159176005,0.15106261391011208,0.009739159947737663,1.0749565185848227,989.7735745777128,990.8485310962976,False
2022-07-10 00:00:00,long,0.9427528381347656,0.9225186823490702,64.12347655940862,128.24695311881723,0.15389634374258068,-0.009404196937543463,-1.3599559475118417,990.8485310962976,989.4885751487858,False
2022-07-10 01:00:00,long,0.9865542650222778,0.9494205971030899,68.05609767039354,136.11219534078708,0.16333463440894452,-0.008325853756193546,-1.2965848672507865,989.4885751487858,988.191990281535,False
2022-07-11 00:00:00,long,0.982465386390686,1.071582609838965,61.517300597111024,123.03460119422205,0.14764152143306647,-0.010163175253229628,-1.3980637355811605,988.191990281535,986.7939265459539,False
2022-07-11 01:00:00,long,0.9958055019378662,1.1527535725935503,59.41705192949893,118.83410385899786,0.14260092463079746,0.010863556621425907,1.1483600911978327,986.7939265459539,987.9422866371517,False
2022-07-12 00:00:00,long,0.9976984858512878,1.1726107657226725,58.87900322195022,117.75800644390044,0.14130960773268053,0.011088774392165934,1.1644823585949537,987.9422866371517,989.1067689957466,False
2022-07-12 01:00:00,long,0.99802565574646,1.1686920184932341,59.14217767442819,118.28435534885638,0.14194122641862766,-0.011016230663668192,-1.444988968844924,989.1067689957466,987.6617800269017,False
2022-07-13 00:00:00,long,0.977618396282196,1.1019863336444664,59.605276877930244,119.21055375586049,0.1430526645070326,0.010814049988081331,1.1460962229156992,987.6617800269017,988.8078762498175,False
2022-07-13 01:00:00,long,0.9813382625579834,1.0748105620169528,61.28303102387394,122.56606204774788,0.14707927445729746,0.010253795603897498,1.1096880737549275,988.8078762498175,989.9175643235724,False
2022-07-14 14:00:00,short,0.08627545833587646,0.8900400749159523,62.27656154432084,124.55312308864168,0.14946374770637003,-0.010086260716135609,-1.4057390201873396,989.9175643235724,988.5118253033851,False
2022-07-14 15:00:00,short,0.09154055267572403,0.9346117884980641,59.257412264295525,118.51482452859105,0.14221778943430927,0.011108610908407646,1.1743172831320152,988.5118253033851,989.6861425865171,False
2022-07-15 00:00:00,short,0.21053557097911835,0.7143336467039028,53.700607227797455,107.40121445559491,0.1288814573467139,-0.013558697367296313,-1.5851020210302154,989.6861425865171,988.1010405654869,False
2022-07-15 01:00:00,short,0.1836176961660385,0.799945611717389,53.24951016926852,106.49902033853704,0.12779882440624446,-0.013745256881808166,-1.5916552166203484,988.1010405654869,986.5093853488665,False
2022-07-16 01:00:00,short,0.16100694239139557,0.715457291693845,61.25398450659288,122.50796901318576,0.14700956281582292,0.010354166293015332,1.1214583205662718,986.5093853488665,987.6308436694328,False
2022-07-16 02:00:00,short,0.20130331814289093,0.5920980384755797,62.75427384492966,125.50854768985933,0.1506102572278312,0.009887444381399546,1.0903485274458855,987.6308436694328,988.7211921968787,False
2022-07-17 01:00:00,short,0.19325149059295654,0.663305786624177,59.46447264135783,118.92894528271566,0.1427147343392588,-0.011036056724635923,-1.4552213206804308,988.7211921968787,987.2659708761984,False
2022-07-17 02:00:00,short,0.16284798085689545,0.7355527801312826,59.821767946548746,119.64353589309749,0.143572243071717,-0.010872545404694955,-1.44440201944767,987.2659708761984,985.8215688567507,False
2022-07-18 00:00:00,short,0.051373597234487534,0.9812679793069627,61.847560783245754,123.69512156649151,0.14843414587978981,-0.010142216133933735,-1.4029768035203547,985.8215688567507,984.4185920532303,False
2022-07-18 01:00:00,short,0.03914906084537506,1.0039637203100285,62.14366236262098,124.28732472524196,0.14914478967029035,-0.010017222210110921,-1.3941585393432523,984.4185920532303,983.0244335138871,False
2022-07-19 00:00:00,short,0.04834709316492081,1.4738501151088754,44.38578217427278,88.77156434854555,0.10652587721825467,0.019580431208202964,1.6316596317530043,983.0244335138871,984.65609314564,False
2022-07-19 01:00:00,short,0.09167460352182388,1.3307002392456297,44.21397212533122,88.42794425066243,0.10611353310079494,0.019798462296863772,1.6446237871351168,984.65609314564,986.3007169327751,False
2022-07-20 00:00:00,short,0.08119776844978333,1.3187967568565904,45.69483156977362,91.38966313954724,0.1096675957674567,-0.01859798604771168,-1.8093312757418265,986.3007169327751,984.4913856570333,False
2022-07-20 01:00:00,short,0.13385175168514252,1.1374240355088503,45.66906472193861,91.33812944387722,0.10960575533265268,-0.018550729267979404,-1.803994666489677,984.4913856570333,982.6873909905437,False
2022-07-21 00:00:00,short,0.15017880499362946,1.0463037781716056,46.85933142632036,93.71866285264072,0.11246239542316887,0.01755577365921046,1.532841237261647,982.6873909905437,984.2202322278054,False
2022-07-21 01:00:00,short,0.11810489743947983,1.157794209955789,46.757057302507384,93.51411460501477,0.11221693752601773,0.01768771033003358,1.541833633377046,984.2202322278054,985.7620658611824,False
2022-07-22 00:00:00,short,0.10015294700860977,1.0002767776776773,54.99747588219181,109.99495176438361,0.13199394211726034,0.012824488988761762,1.2786351056044585,985.7620658611824,987.0407009667869,False
2022-07-22 01:00:00,short,0.08673495799303055,1.0069050263737647,56.424168825043125,112.84833765008625,0.13541800518010352,0.012215778905100616,1.2431123373614918,987.0407009667869,988.2838133041483,False
2022-07-23 00:00:00,short,0.00970122218132019,1.1983015483049664,57.32463485399597,114.64926970799193,0.13757912364959032,0.011864847270812051,1.2227169511458726,988.2838133041483,989.5065302552943,False
2022-07-23 01:00:00,short,0.007742169313132763,1.1823627376266501,58.23202455311261,116.46404910622522,0.13975685892747028,0.011526433049905527,1.2026582058163444,989.5065302552943,990.7091884611106,False
2022-07-24 00:00:00,short,0.01652223989367485,1.0595147024387774,62.591606980160435,125.18321396032087,0.15021985675238506,0.01000095699905379,1.1017320830681339,990.7091884611106,991.8109205441787,False
2022-07-24 01:00:00,short,0.03263789415359497,0.9979161144929056,63.68641925458621,127.37283850917242,0.15284740621100693,-0.009681563323802544,-1.3860156079700352,991.8109205441787,990.4249049362086,False
2022-07-25 00:00:00,short,0.029200371354818344,1.07662072894971,60.34598292483396,120.69196584966792,0.14483035901960153,0.01075295319698144,1.15296470101356,990.4249049362086,991.5778696372222,False
2022-07-25 01:00:00,short,0.013039163313806057,1.101927991681702,61.136938932336875,122.27387786467375,0.14672865343760852,0.010500927309489594,1.1372604498687393,991.5778696372222,992.715130087091,False
2022-07-26 01:00:00,short,0.2301102578639984,0.6462145318222577,54.52491666698746,109.04983333397492,0.1308598000007699,0.013232461613585822,1.3121379335589847,992.715130087091,994.02726802065,False
2022-07-26 03:00:00,short,0.20035068690776825,0.7374233127425438,54.29245573918782,108.58491147837564,0.1303018937740508,0.01338132152085636,1.32270771903182,994.02726802065,995.3499757396818,False
2022-07-27 00:00:00,short,0.02193925343453884,1.0566609985083253,62.38851180413041,124.77702360826082,0.149732428329913,-0.01016070282716175,-1.417554684871197,995.3499757396818,993.9324210548106,False
2022-07-27 01:00:00,short,0.06225842237472534,0.9290010497190899,63.615718394839256,127.23143678967851,0.15267772414761424,-0.009744649526240767,-1.392503484383087,993.9324210548106,992.5399175704275,False
2022-07-28 00:00:00,short,0.12663456797599792,0.973629161892883,53.20380515703646,106.40761031407293,0.12768913237688753,-0.01389286952900659,-1.6059961793636788,992.5399175704275,990.9339213910638,False
2022-07-28 13:00:00,short,0.31296077370643616,0.3962816503429202,55.95243505010653,111.90487010021306,0.13428584412025568,-0.012674445221354746,-1.5526179902082247,990.9339213910638,989.3813034008556,False
2022-07-28 14:00:00,short,0.21957072615623474,0.6654834256732876,55.60828362748134,111.21656725496268,0.13345988070595524,-0.012791632350315219,-1.556101320295544,989.3813034008556,987.8252020805601,False
2022-07-29 00:00:00,short,0.1726388931274414,0.9040642717730969,50.50007093008942,101.00014186017884,0.12120017023221462,-0.015461576707477498,-1.6828216110694787,987.8252020805601,986.1423804694906,False
2022-07-29 01:00:00,short,0.25688010454177856,0.6375383287914277,50.56236475940209,101.12472951880417,0.12134967542256501,-0.015370997214150917,-1.6757376111378688,986.1423804694906,984.4666428583528,False
2022-07-30 00:00:00,short,0.1222645491361618,0.9514497504802193,54.93821535318129,109.87643070636258,0.1318517168476351,-0.01297569018198752,-1.5575742399960162,984.4666428583528,982.9090686183567,False
2022-07-30 01:00:00,short,0.10975954681634903,0.9624793583927369,55.95946548697505,111.9189309739501,0.13430271716874012,-0.012466861093534565,-1.529580483357859,982.9090686183567,981.3794881349988,False
2022-07-31 04:00:00,short,0.03685414418578148,0.9601221184923833,65.12096397810492,130.24192795620985,0.15629031354745182,0.009177192958227831,1.0389649905582936,981.3794881349988,982.4184531255571,False
2022-07-31 06:00:00,short,0.04257854074239731,0.9119987398674003,67.00514084613339,134.01028169226677,0.16081233803072015,0.008686690046780354,1.0032934421117252,982.4184531255571,983.4217465676688,False
2022-08-01 00:00:00,short,0.10034991055727005,0.8440423106963364,63.15478938583528,126.30957877167056,0.15157149452600469,0.009798161300992425,1.086030132139232,983.4217465676688,984.5077766998081,False
2022-08-01 01:00:00,short,0.04448327794671059,0.9821051783458694,63.28711953595576,126.57423907191152,0.15188908688629385,0.009778791684823096,1.085854029662925,984.5077766998081,985.593630729471,False
