date,btc_ret,robot_ret,btc_cum_ret,robot_cum_ret,btc_equity,robot_equity
2022-05-10,0.0314573171948922,0.0,-0.3501200624261728,0.0,649.8799375738272,
2022-05-11,-0.062169982033475124,0.0,-0.39052308646905354,0.0,609.4769135309465,
2022-05-12,-0.0018572848559056387,0.0,-0.3916550587105787,0.0,608.3449412894213,
2022-05-13,0.008738590040901828,0.0,-0.386338981665194,0.0,613.661018334806,
2022-05-14,0.02751560242260287,0.0,-0.3694537290624439,0.0,630.5462709375561,
2022-05-15,0.04137660489763895,0.0,-0.343363865140181,0.0,656.636134859819,
2022-05-16,-0.046535608024415476,0.0,-0.3739208269266848,0.0,626.0791730733151,
2022-05-17,0.019094844760217944,0.0,-0.3619659423092443,0.0,638.0340576907557,
2022-05-18,-0.05704898643098866,0.0,-0.39836513860895284,0.0,601.6348613910471,
2022-05-19,0.05642042326641272,0.0,-0.36442064507744043,0.0,635.5793549225596,
2022-05-20,-0.03730223384641773,0.0,-0.388129174802717,0.0,611.870825197283,
2022-05-21,0.008170914285910102,0.0,-0.38312963073598094,0.0,616.870369264019,
2022-05-22,0.029108925695100485,0.0,-0.36517319699356543,0.0,634.8268030064346,
2022-05-23,-0.03610487386078465,0.0,-0.388093538639558,0.0,611.906461360442,
2022-05-24,0.015501565572478837,0.0,-0.3786080305045556,0.0,621.3919694954444,
2022-05-25,-0.0035893681834895386,0.0,-0.38083843506933845,0.0,619.1615649306616,
2022-05-26,-0.011602514837473432,0.0,-0.38802226631323977,0.0,611.9777336867602,
2022-05-27,-0.02540590532301157,0.0,-0.40357011467507675,0.0,596.4298853249232,
2022-05-28,0.01991051690021539,0.0,-0.3916948873635213,0.0,608.3051126364787,
2022-05-29,0.014955821743145803,0.0,-0.3825971845334859,0.0,617.4028154665141,
2022-05-30,0.07932692307692313,0.0,-0.333620518883498,0.0,666.379481116502,
2022-05-31,0.00027053213040906243,0.0,-0.3334402418228106,0.0,666.5597581771893,
2022-06-01,-0.06498248306486609,0.0,-0.37675495002028103,0.0,623.2450499797189,
2022-06-02,0.023732405024973424,0.0,-0.3619638460643525,0.0,638.0361539356475,
2022-06-03,-0.021293092968778238,0.0,-0.375549609207546,0.0,624.450390792454,
2022-06-04,0.001994024639967895,0.0,-0.3743044397418682,0.0,625.6955602581318,
2022-06-05,0.002060411948379137,0.0,-0.3730152491334646,0.0,626.9847508665354,
2022-06-06,0.04852239559476956,0.0,-0.34259244702003055,0.0,657.4075529799694,
2022-06-07,-0.007751616647322268,0.0,-0.34768841835178543,0.0,652.3115816482145,
2022-06-08,-0.029744746626561347,0.0,-0.3670912610694831,0.0,632.908738930517,
2022-06-09,-0.0032855841682537523,0.0,-0.3691707360020626,0.0,630.8292639979373,
2022-06-10,-0.03374837588433299,0.0,-0.3904601991223021,0.0,609.5398008776979,
2022-06-11,-0.022732196838126772,0.0,-0.4043163778565265,0.0,595.6836221434735,
2022-06-12,-0.06517294407865792,0.0,-0.4431388332510555,0.0,556.8611667489445,
2022-06-13,-0.1540841793809078,0.0,-0.5289423291586615,0.0,471.05767084133856,
2022-06-14,-0.015521883274369763,0.0,-0.5362540313409572,0.0,463.7459686590428,
2022-06-15,0.02010604492218393,0.0,-0.5269299340626168,0.0,473.0700659373832,
2022-06-16,-0.09660352276503814,0.0,-0.5726301689468569,0.0,427.3698310531431,
2022-06-17,0.0034285882456810413,0.0,-0.5711648937675493,0.0,428.83510623245064,
2022-06-18,-0.07320614157293481,0.0,-0.6025582572658467,0.0,397.4417427341533,
2022-06-19,0.08462686645885742,0.0,-0.5689240079783079,0.0,431.0759920216921,
2022-06-20,0.0002869063712664932,0.0,-0.5688003295296968,0.0,431.19967047030315,
2022-06-21,0.006951837861750798,0.0,-0.5658026993345469,0.0,434.1973006654531,
2022-06-22,-0.03551858485692616,0.0,-0.5812247730028811,0.0,418.77522699711886,
2022-06-23,0.056023306336159706,0.0,-0.5577636001748267,0.0,442.2363998251733,
2022-06-24,0.0063801750045031635,0.0,-0.5549420545505807,0.0,445.0579454494193,
2022-06-25,0.011808093748822523,0.0,-0.5496867686070556,0.0,450.31323139294443,
2022-06-26,-0.021078210027977162,0.0,-0.5591785654767332,0.0,440.8214345232669,
2022-06-27,-0.014223147923591473,0.0,-0.5654484339478474,0.0,434.5515660521527,
2022-06-28,-0.022257597684515296,0.0,-0.5751205078782122,0.0,424.8794921217878,
2022-06-29,-0.007829845179242678,0.0,-0.5784472485213611,0.0,421.5527514786389,
2022-06-30,-0.009269066479694166,0.0,-0.5823546489995146,0.0,417.6453510004854,999.7131992817434
2022-07-01,-0.03270007779757578,-0.003735300378863604,-0.5960116844690263,-0.003735300378863604,403.9883155309737,995.9789701897114
2022-07-02,-0.0016137401411373542,-0.00024538165825815916,-0.5966636166303492,-0.00397976546292067,403.3363833696509,995.734575218416
2022-07-03,0.003378220353517758,-0.00036354627060952716,-0.5953010574507356,-0.004341864904638282,404.6989425492645,995.3725796270784
2022-07-04,0.04769008437835054,-0.00031012254076323575,-0.5760009307327318,-0.004650640935225603,423.99906926726817,995.0638921536784
2022-07-05,-0.002798295314091259,-0.003125268502489731,-0.5771874053414414,-0.007761374936084087,422.8125946585585,991.9540503135656
2022-07-06,0.019043133366385634,-0.00020363818434787628,-0.5691357287123711,-0.007963432608131926,430.864271287629,991.7520505918033
2022-07-07,0.051537162901805544,-0.0027626764218581235,-0.5469302065744528,-0.010704108642486498,453.0697934255473,989.0121605853038
2022-07-08,0.007222371306689235,-0.0003998981377986155,-0.5436579682984884,-0.011099726227172146,456.34203170151153,988.6166564640256
2022-07-09,-0.008704839339442771,0.0022575733654486285,-0.5476303523682851,-0.008867211308017708,452.369647631715,990.8485310962976
2022-07-10,-0.03365152919369785,-0.002681076603931909,-0.5628532827719065,-0.011524514239169559,437.1467172280935,988.191990281535
2022-07-11,-0.04313362552628297,-0.00025268737941519515,-0.581709005572867,-0.01177428951928261,418.290994427133,987.9422866371517
2022-07-12,-0.031642302661581634,-0.0002839301587188592,-0.5949446958191442,-0.012054876602109466,405.0553041808557,987.6617800269017
2022-07-13,0.046431953795755154,0.002283964351247114,-0.5761371866506932,-0.0097984451592803,423.86281334930675,989.9175643235724
2022-07-14,0.01772988264152997,-0.00023377879673580626,-0.5686221487139014,-0.010029933287296844,431.3778512860987,989.6861425865171
2022-07-15,0.011881274722284285,-0.0032098633101481644,-0.5634968299536625,-0.013207601882582853,436.50317004633746,986.5093853488665
2022-07-16,0.0173077015429981,0.0022420535281881815,-0.555941963363928,-0.010995160504794432,444.058036636072,988.7211921968787
2022-07-17,-0.018368069488044925,-0.002932700707754865,-0.5640984522375841,-0.013895615697555042,435.9015477624159,985.8215688567507
2022-07-18,0.0783624437348518,-0.0028373647232200483,-0.529940141727117,-0.016693553490987445,470.059858272883,983.0244335138871
2022-07-19,0.042900655104598284,0.003332860615861577,-0.5097742658688358,-0.013416330162094758,490.22573413116424,986.3007169327751
2022-07-20,-0.00702987697715296,-0.003663513450003597,-0.5132204924708124,-0.017030692706099804,486.7795075291877,982.6873909905437
2022-07-21,-0.003315892599530579,0.0031288433115432834,-0.5148346010374315,-0.01395513576352092,485.1653989625685,985.7620658611824
2022-07-22,-0.020281276329149556,0.0025581705061483717,-0.5246743745591335,-0.011432664874092113,475.32562544086653,988.2838133041483
2022-07-23,-0.010359380995012102,0.0024541281809051796,-0.5295984538097678,-0.009006593918237327,470.4015461902322,990.7091884611106
2022-07-24,0.005810999901961544,-0.00028694951880237074,-0.5268649504709738,-0.00929095899924881,473.13504952902616,990.4249049362086
2022-07-25,-0.056294471569209414,0.002312366277814837,-0.5534998380650821,-0.007000076821712442,446.5001619349179,992.715130087091
2022-07-26,-0.009286384976525786,0.002654181016017887,-0.5576462104608908,-0.00436447527670536,442.3537895391092,995.3499757396818
2022-07-27,0.08714257281231341,-0.0028231860528915576,-0.5190983631471762,-0.007175339603867514,480.9016368528238,992.5399175704275
2022-07-28,0.03901730954487803,-0.0047501520154557,-0.5003348751214511,-0.011891407665442277,499.6651248785489,987.8252020805601
2022-07-29,0.004270814978897697,-0.0033999529624608726,-0.49820089782168697,-0.015250930401183194,501.79910217831303,984.4666428583528
2022-07-30,-0.0036009691703567936,-0.003135865238044544,-0.5000078609183438,-0.018338970776734853,499.9921390816562,981.3794881349988
2022-07-31,-0.02354958535624152,0.002081007864298323,-0.5117824684750971,-0.016296126454846016,488.21753152490294,983.4217465676688
2022-08-01,-0.0013954426988290747,0.002208497187887515,-0.5124637480649039,-0.01412361921640748,487.5362519350961,985.593630729471
2022-08-02,-0.012146567143643372,0.002335867904947886,-0.5183856398839937,-0.011820742220288949,481.61436011600625,987.895847258813
2022-08-03,-0.007556006285065031,-0.003030967210778668,-0.5220247210160078,-0.014815881148990906,477.97527898399215,984.9015673381072
2022-08-04,-0.008446812709690055,0.0021909715478656278,-0.5260620886774474,-0.012657370775179255,473.9379113225525,987.0594586495931
2022-08-05,0.021579997257717087,-0.0027814925540508018,-0.5158345098507786,-0.015403656946665012,484.1654901492214,984.3139601149538
2022-08-06,-0.0066459422950365665,-0.002439206129877469,-0.5190522457595584,-0.017805290382095662,480.94775424044155,981.9130154697175
2022-08-07,0.009784991696922374,0.0013235432727685126,-0.5143461759776622,-0.016505313181632064,485.65382402233774,983.2126198357862
2022-08-08,0.02747779245331894,-0.0004486964966984308,-0.5010014809970158,-0.01694660380212898,498.99851900298427,982.7714557777562
2022-08-09,-0.0279024045974694,-0.002437758495249409,-0.514924739567775,-0.01934305056999408,485.075260432225,980.3756963125453
2022-08-10,0.034602120984261076,-0.0024428299985046475,-0.4981401067198272,-0.02173862878430377,501.8598932801728,977.9808051517881
2022-08-11,-0.0009899377216395777,0.0007516300914625074,-0.49863691675916333,-0.021003338100382685,501.36308324083666,978.715884953813
2022-08-12,0.019663673005201332,0.0023593631230796053,-0.488778277033436,-0.01869352947867875,511.22172296656396,981.0250311207452
2022-08-13,0.0017016914402869787,-0.0025317420872176255,-0.4879083354033751,-0.021177944370556534,512.0916645966249,978.5413287608428
2022-08-14,-0.005522125342830253,-0.0024615557553326894,-0.4907361697622963,-0.023587369435037808,509.2638302377037,976.1325947212007
2022-08-15,-0.008598795592345332,-0.002423507023248783,-0.4951152253410851,-0.025953712302800858,504.8847746589149,973.7669305222718
2022-08-16,-0.010055967980336478,0.001994871362611672,-0.5001923304688145,-0.024010615257615497,499.8076695311854,975.709470285829
2022-08-17,-0.021385731661284324,-0.0025412638891202377,-0.5108810831716604,-0.026490861837226043,489.11891682833965,973.2299350427189
2022-08-18,-0.006342920572062871,-0.00239887034615871,-0.5139835256113959,-0.028826184040479208,486.0164743886041,970.895282611551
2022-08-19,-0.10179813759699108,0.0018039960898244,-0.5634590975456115,-0.027074190273948417,436.54090245438846,972.6467739050112
2022-08-20,0.014545087851562277,0.0025898458650792655,-0.5571095717686121,-0.024554462388600484,442.89042823138783,975.1657791305918
2022-08-21,0.01788165355597826,-0.002678048725442417,-0.5491899585677196,-0.027166753067339178,450.8100414322804,972.554237658696
2022-08-22,-0.0055148426456363975,-0.0025446332357675905,-0.5516761050092915,-0.02964225688034372,448.32389499070854,970.0794438219631
2022-08-23,0.006134567728059093,-0.0027395182308581623,-0.5489258317113637,-0.03230056960807437,451.07416828863626,967.421893500232
2022-08-24,-0.0075889247241869295,-0.0025541128664479107,-0.5523489996195314,-0.0347721831740927,447.6510003804686,964.9509887947597
2022-08-25,0.009056469475389628,-0.0013915051065923612,-0.548294861998958,-0.03611530261023099,451.7051380010419,963.6082545662405
2022-08-26,-0.06123916967927856,-0.0023697614271712686,-0.5759569095900059,-0.038399479386345914,424.04309040999414,961.3247328936656
2022-08-27,-0.010752050304765004,-0.0033341273499275514,-0.5805162422294821,-0.04160557798182851,419.4837577705179,958.119553809563
2022-08-28,-0.023172023666746644,-0.0003103070718551981,-0.5902365297923564,-0.041902974548607363,409.76347020764365,957.8222425363331
2022-08-29,0.03724261414503127,-0.002548229734724683,-0.5749758669806841,-0.04434442587761389,425.0241330193159,955.3814914173213
2022-08-30,-0.023299055510345057,0.0019284427262937776,-0.5848785278491374,-0.0425014988368555,415.1214721508626,957.2238899052808
2022-08-31,0.012038519221738042,-0.0002460841885857379,-0.5798810800272931,-0.04273712407858632,420.118919972707,956.9883322410385
2022-09-01,0.0012873287927550603,0.0021810713860777042,-0.579340248845231,-0.0406492654109597,420.659751154769,959.0755921092996
2022-09-02,-0.006293821291354584,-0.0027151517892540777,-0.5819878061434648,-0.0432540482745013,418.0121938565352,956.4715562993541
2022-09-03,-0.006032796750413683,-0.0025143571757039185,-0.5845095887481958,-0.045659649323547935,415.4904112518042,954.0666451784161
2022-09-04,0.008677796445130559,-0.0020873839884744116,-0.5809040475344491,-0.04765172409110496,419.0959524655509,952.0751417393332
2022-09-05,-0.010393793734713164,-0.0024276739813869908,-0.5852600444194291,-0.049963715221747695,414.73995558057084,949.7638136894072
2022-09-06,-0.0507154446067456,-0.00026680568063464083,-0.6062937656628797,-0.05021719029933558,393.70623433712024,949.5104113086537
2022-09-07,0.026914783164283973,-0.003090899625863286,-0.5956972477352693,-0.053152873630490705,404.3027522647306,946.5755699335865
2022-09-08,0.0011562192150151862,-0.000345270059128433,-0.5952297851244174,-0.0534797915937979,404.7702148755826,946.248745730586
2022-09-09,0.10578840247963428,0.0018783343843158384,-0.5524097907213912,-0.051701910140898755,447.5902092786088,948.0261172858076
2022-09-10,0.013464780816785371,-0.002791028722947675,-0.5463830866577156,-0.05434863734761197,453.61691334228436,945.3801491623583
2022-09-11,0.008355091383811963,0.0020437808274516023,-0.5425930758934981,-0.05241593322316951,457.40692410650183,947.3122989858697
2022-09-12,0.02592539974244179,-9.621941323345595e-05,-0.5307346185410764,-0.05250710920606416,469.2653814589237,947.2211491523125
2022-09-13,-0.10126865004913788,-0.0026295782150308478,-0.5782564902362153,-0.054998615870592515,421.74350976378474,944.7303570536851
2022-09-14,0.004871017446195225,-0.003031577006220587,-0.5762021702423363,-0.05786346033756584,423.79782975766375,941.8663342261626
2022-09-15,-0.019725973190878876,-0.00029965154247657555,-0.5845619948704885,-0.058145773004899204,415.4380051295114,941.584102526305
2022-09-16,-0.001296787801112198,0.0021832471712239787,-0.5851007298076589,-0.0560894724281068,414.8992701923411,943.639813354615
2022-09-17,0.015637236326891513,-0.002698044870163785,-0.5786128518678064,-0.05863618538491577,421.38714813219354,941.0938307969112
2022-09-18,-0.03469803999602028,-0.00045244264399157963,-0.5932341599875062,-0.059062098518158246,406.76584001249375,940.6680398158613
2022-09-19,0.006395423741915485,-0.00013077101431890892,-0.5906327200768902,-0.059185145921946125,409.3672799231099,940.5450277021572
2022-09-20,-0.033888758026689,0.0025980857510032873,-0.6045056687702483,-0.056740828255233744,395.49433122975177,942.9886443368072
2022-09-21,-0.022224224563783923,0.0024084499532628367,-0.6132952236012018,-0.05446903574713036,386.7047763987982,945.2597852931875
2022-09-22,0.051226453448976805,0.003675574079038846,-0.5934857093745118,-0.05099366664399385,406.51429062548823,948.7341576579689
2022-09-23,-0.005765115379657071,-0.0028924074701519586,-0.5958293111634472,-0.05373857965181428,404.1706888365528,945.9900318931707
2022-09-24,-0.019174615029537323,-0.0027486213819550853,-0.6035791285281109,-0.05633949402470251,396.42087147188903,943.3898634643928
2022-09-25,-0.005885463486859477,0.0015485768629319718,-0.6059122490925878,-0.054878163198686436,394.0877509074122,944.8507751796783
2022-09-26,0.022159928083958613,-0.00033407679178687477,-0.5971792928737105,-0.055193906469772736,402.8207071262895,944.535122463989
2022-09-27,-0.007608124352763035,0.002063537586492359,-0.6002440029053953,-0.05324426358382606,399.75599709460477,946.4842061909557
2022-09-28,0.02814353359447508,-0.0031754508448361696,-0.5889934565715704,-0.05625063988688228,411.0065434284296,943.4786921187825
2022-09-29,-0.0012393659342676555,-0.00027265457579706,-0.5895028440802567,-0.05650795746832271,410.49715591974336,943.2214483362093
2022-09-30,-0.008722073279713971,-0.0031150283426852887,-0.5930832303553029,-0.059446961921906905,406.9167696446971,940.2832867912133
2022-10-01,-0.005548200312182949,-0.0030486381505762106,-0.595340886103678,-0.06231436779643218,404.65911389632197,937.4167032907524
2022-10-02,-0.013188976377952688,-0.0005328779329742961,-0.60067792559798,-0.06281403977790057,399.3220744020201,936.9171746155672
2022-10-03,0.030058689512530545,-0.00036286543528951665,-0.58867482734803,-0.06315411216930378,411.32517265197004,936.5771997571701
2022-10-04,0.03623483844664155,0.0018541287407742857,-0.5737705261679489,-0.061417079283000664,426.2294738320511,938.3137344611937
