open_time,year,hour,direction,p_up,p_up_bucket,atr_pct,atr_bucket,win,ret
2022-08-09 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.007606906042336538,mid_high,True,0.014013812084673
2022-08-09 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.0075405054541162935,mid_high,True,0.0138810109082325
2022-08-10 00:00:00+00:00,2022,0,short,0.40525505,Q1_low,0.007834064939515422,mid_high,False,-0.0074672519516123
2022-08-10 01:00:00+00:00,2022,1,short,0.40525505,Q1_low,0.00762513148393837,mid_high,False,-0.0073001051871506
2022-08-11 00:00:00+00:00,2022,0,short,0.4597862,Q3,0.012617765114489546,high_atr,False,-0.0112942120915916
2022-08-11 02:00:00+00:00,2022,2,short,0.4801261,Q5_high,0.011110783926878262,high_atr,False,-0.010088627141502599
2022-08-11 15:00:00+00:00,2022,15,short,0.4801261,Q5_high,0.010809996935832114,high_atr,True,0.0204199938716642
2022-08-11 16:00:00+00:00,2022,16,short,0.4848256,Q5_high,0.010544951688055483,high_atr,True,0.0198899033761109
2022-08-12 00:00:00+00:00,2022,0,short,0.45425656,Q3,0.011040422398526479,high_atr,True,0.020880844797052902
2022-08-12 01:00:00+00:00,2022,1,short,0.45425656,Q3,0.01089879726688526,high_atr,True,0.0205975945337705
2022-08-13 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.007552598453515544,mid_high,False,-0.0072420787628124
2022-08-13 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.007347459249813608,mid_high,True,0.0134949184996272
2022-08-14 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.006191545189504386,mid_low,False,-0.0061532361516035
2022-08-14 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.006213960453655746,mid_low,False,-0.0061711683629245
2022-08-15 00:00:00+00:00,2022,0,short,0.47979954,Q5_high,0.005932488833565226,mid_low,False,-0.0059459910668521
2022-08-15 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.006373931516120584,mid_low,False,-0.0062991452128964
2022-08-16 00:00:00+00:00,2022,0,short,0.42271143,Q2,0.008701373024825373,mid_high,True,0.0162027460496507
2022-08-16 01:00:00+00:00,2022,1,short,0.4449715,Q3,0.008204835467604211,mid_high,True,0.015209670935208402
2022-08-17 00:00:00+00:00,2022,0,short,0.45563745,Q3,0.007550147770112093,mid_high,False,-0.0072401182160896
2022-08-17 01:00:00+00:00,2022,1,short,0.45563745,Q3,0.007504956441224455,mid_high,False,-0.007203965152979499
2022-08-18 04:00:00+00:00,2022,4,short,0.40525505,Q1_low,0.006338066914043642,mid_low,True,0.0114761338280872
2022-08-18 05:00:00+00:00,2022,5,short,0.40525505,Q1_low,0.006228234172806919,mid_low,True,0.0112564683456138
2022-08-19 00:00:00+00:00,2022,0,short,0.40525505,Q1_low,0.006726838865598456,mid_low,True,0.012253677731196901
2022-08-19 01:00:00+00:00,2022,1,short,0.40525505,Q1_low,0.007340272161468406,mid_high,True,0.013480544322936801
2022-08-20 06:00:00+00:00,2022,6,short,0.4270911,Q2,0.011203837406531303,high_atr,True,0.0212076748130626
2022-08-20 07:00:00+00:00,2022,7,short,0.4270911,Q2,0.010989785041092635,high_atr,True,0.0207795700821852
2022-08-21 00:00:00+00:00,2022,0,short,0.42271143,Q2,0.008577641072736935,mid_high,False,-0.0080621128581895
2022-08-21 01:00:00+00:00,2022,1,short,0.42061746,Q2,0.008651632139243621,mid_high,True,0.0161032642784872
2022-08-22 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.00796893312039316,mid_high,True,0.0147378662407863
2022-08-22 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.007603385650971378,mid_high,True,0.0140067713019427
2022-08-23 00:00:00+00:00,2022,0,short,0.49056244,Q5_high,0.009241187375331016,mid_high,True,0.017282374750662
2022-08-23 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.009166788528282847,mid_high,True,0.0171335770565656
2022-08-24 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.007878104576692233,mid_high,True,0.0145562091533844
2022-08-24 02:00:00+00:00,2022,2,short,0.452825,Q3,0.008468559940293318,mid_high,False,-0.0079748479522346
2022-08-25 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.007813654180170238,mid_high,False,-0.0074509233441361
2022-08-25 15:00:00+00:00,2022,15,short,0.47070876,Q4,0.006012299617625034,mid_low,True,0.01082459923525
2022-08-25 17:00:00+00:00,2022,17,short,0.47070876,Q4,0.006395282956978443,mid_low,True,0.0115905659139568
2022-08-26 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.006383604426107681,mid_low,True,0.0115672088522153
2022-08-26 02:00:00+00:00,2022,2,short,0.47070876,Q4,0.005940193733762333,mid_low,True,0.0106803874675246
2022-08-27 00:00:00+00:00,2022,0,short,0.43381035,Q2,0.015765935414292248,high_atr,True,0.030331870828584503
2022-08-27 01:00:00+00:00,2022,1,short,0.43381035,Q2,0.014668156487594413,high_atr,True,0.0281363129751888
2022-08-28 01:00:00+00:00,2022,1,short,0.40318713,Q1_low,0.007352531729611862,mid_high,True,0.0135050634592237
2022-08-28 02:00:00+00:00,2022,2,short,0.40318713,Q1_low,0.007786134085996519,mid_high,True,0.014372268171993
2022-08-29 00:00:00+00:00,2022,0,short,0.40525505,Q1_low,0.007580195719838414,mid_high,False,-0.0072641565758707
2022-08-29 01:00:00+00:00,2022,1,short,0.40525505,Q1_low,0.007552582373963702,mid_high,False,-0.0072420658991709
2022-08-30 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.008092204136062483,mid_high,True,0.0149844082721249
2022-08-30 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.008449379225664381,mid_high,False,-0.0079595033805315
2022-08-31 00:00:00+00:00,2022,0,short,0.45674953,Q3,0.011209810239885407,high_atr,False,-0.0101678481919083
2022-08-31 02:00:00+00:00,2022,2,short,0.46746,Q3,0.011995892785104914,high_atr,True,0.0227917855702098
2022-09-01 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.010204385979239724,high_atr,True,0.0192087719584794
2022-09-01 02:00:00+00:00,2022,2,short,0.47070876,Q4,0.009888896860400453,high_atr,True,0.0185777937208009
2022-09-02 02:00:00+00:00,2022,2,short,0.49056244,Q5_high,0.008775540779635847,mid_high,False,-0.0082204326237086
2022-09-02 03:00:00+00:00,2022,3,short,0.47070876,Q4,0.009118842795518486,mid_high,True,0.0170376855910369
2022-09-03 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.009878693121322606,high_atr,True,0.0185573862426452
2022-09-03 02:00:00+00:00,2022,2,short,0.47070876,Q4,0.008796600912558655,mid_high,True,0.0163932018251173
2022-09-04 00:00:00+00:00,2022,0,short,0.49056244,Q5_high,0.00423197028383215,low_atr,True,0.007263940567664301
2022-09-04 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.004153819584697556,low_atr,True,0.007107639169395101
2022-09-05 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.006745138677582537,mid_low,True,0.012290277355165
2022-09-05 02:00:00+00:00,2022,2,short,0.47070876,Q4,0.006393332502968077,mid_low,True,0.0115866650059361
2022-09-06 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.006300869075583374,mid_low,True,0.0114017381511667
2022-09-06 03:00:00+00:00,2022,3,short,0.47070876,Q4,0.007949146838035699,mid_high,True,0.0146982936760713
2022-09-07 00:00:00+00:00,2022,0,short,0.42135316,Q2,0.012730122466328365,high_atr,True,0.0242602449326567
2022-09-07 07:00:00+00:00,2022,7,short,0.40525505,Q1_low,0.009242780740532364,mid_high,False,-0.0085942245924258
2022-09-08 00:00:00+00:00,2022,0,short,0.49056244,Q5_high,0.008713257315219507,mid_high,True,0.016226514630439
2022-09-08 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.009078709719721993,mid_high,True,0.0169574194394439
2022-09-08 15:00:00+00:00,2022,15,short,0.47070876,Q4,0.008158428544699095,mid_high,True,0.015116857089398101
2022-09-08 16:00:00+00:00,2022,16,short,0.47070876,Q4,0.008555994782902743,mid_high,False,-0.0080447958263221
2022-09-09 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.007785370721219727,mid_high,False,-0.0074282965769757
2022-09-09 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.007547957863611156,mid_high,False,-0.007238366290888899
2022-09-10 02:00:00+00:00,2022,2,short,0.48499078,Q5_high,0.009331631143631336,mid_high,True,0.0174632622872626
2022-09-10 03:00:00+00:00,2022,3,short,0.48499078,Q5_high,0.009066727491672925,mid_high,True,0.0169334549833458
2022-09-11 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.009119077242231885,mid_high,True,0.0170381544844637
2022-09-11 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.009242094667567006,mid_high,True,0.017284189335134
2022-09-12 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.00861125052831785,mid_high,False,-0.0080890004226542
2022-09-12 01:00:00+00:00,2022,1,short,0.46746,Q3,0.010791835623365147,high_atr,True,0.0203836712467302
2022-09-13 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.009309875184238491,mid_high,False,-0.0086479001473907
2022-09-13 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.008595089970509982,mid_high,True,0.0159901799410199
2022-09-14 02:00:00+00:00,2022,2,short,0.42919344,Q2,0.013605475468057442,high_atr,True,0.0260109509361148
2022-09-14 03:00:00+00:00,2022,3,short,0.42919344,Q2,0.013013705373845582,high_atr,True,0.0248274107476911
2022-09-15 00:00:00+00:00,2022,0,short,0.41468552,Q2,0.011531475195044983,high_atr,True,0.0218629503900899
2022-09-15 01:00:00+00:00,2022,1,short,0.4322529,Q2,0.011283242836193598,high_atr,True,0.021366485672387102
2022-09-16 00:00:00+00:00,2022,0,short,0.40525505,Q1_low,0.010297516721320973,high_atr,True,0.0193950334426419
2022-09-16 01:00:00+00:00,2022,1,short,0.40525505,Q1_low,0.010270569026539726,high_atr,True,0.0193411380530794
2022-09-17 00:00:00+00:00,2022,0,short,0.49056244,Q5_high,0.009581274240688331,high_atr,True,0.0179625484813766
2022-09-17 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.0095548479213802,high_atr,True,0.0179096958427604
2022-09-18 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.005841880158491722,mid_low,True,0.0104837603169834
2022-09-18 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.0059120595437021925,mid_low,True,0.0106241190874043
2022-09-19 00:00:00+00:00,2022,0,short,0.40525505,Q1_low,0.008082310511741306,mid_high,True,0.014964621023482599
2022-09-19 01:00:00+00:00,2022,1,short,0.40525505,Q1_low,0.008210805749621863,mid_high,True,0.015221611499243701
2022-09-20 00:00:00+00:00,2022,0,short,0.46746,Q3,0.013542208973759073,high_atr,True,0.025884417947518102
2022-09-20 01:00:00+00:00,2022,1,short,0.46746,Q3,0.01345958416673272,high_atr,True,0.0257191683334654
2022-09-21 01:00:00+00:00,2022,1,short,0.41677123,Q2,0.011826824418192907,high_atr,False,-0.0106614595345543
2022-09-21 02:00:00+00:00,2022,2,short,0.45674953,Q3,0.011755415196378419,high_atr,True,0.0223108303927568
2022-09-22 00:00:00+00:00,2022,0,short,0.42135316,Q2,0.023303729327399582,high_atr,False,-0.0198429834619196
2022-09-22 15:00:00+00:00,2022,15,short,0.4610217,Q3,0.011534422206077779,high_atr,True,0.0218688444121555
2022-09-22 16:00:00+00:00,2022,16,short,0.4610217,Q3,0.011567328321750251,high_atr,False,-0.0104538626574002
2022-09-23 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.011067365577860708,high_atr,True,0.0209347311557214
2022-09-23 02:00:00+00:00,2022,2,short,0.47070876,Q4,0.010925764062754641,high_atr,True,0.0206515281255092
2022-09-24 00:00:00+00:00,2022,0,short,0.46746,Q3,0.012000991280760136,high_atr,True,0.0228019825615202
2022-09-24 01:00:00+00:00,2022,1,short,0.46746,Q3,0.011987677421139325,high_atr,True,0.0227753548422786
2022-09-25 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.006138407579408842,mid_low,False,-0.006110726063527
2022-09-25 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.006072633608483469,mid_low,True,0.010945267216966901
2022-09-26 00:00:00+00:00,2022,0,short,0.4618718,Q3,0.008358492548152695,mid_high,False,-0.0078867940385221
2022-09-26 01:00:00+00:00,2022,1,short,0.47979954,Q5_high,0.008518045539087641,mid_high,True,0.0158360910781752
2022-09-27 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.00890714581240025,mid_high,False,-0.0083257166499202
2022-09-27 01:00:00+00:00,2022,1,short,0.48499078,Q5_high,0.009582035833762914,high_atr,False,-0.0088656286670103
2022-09-28 00:00:00+00:00,2022,0,short,0.42135316,Q2,0.013995446128235944,high_atr,True,0.0267908922564718
2022-09-28 02:00:00+00:00,2022,2,short,0.42135316,Q2,0.015944651467477096,high_atr,False,-0.013955721173981599
2022-09-29 00:00:00+00:00,2022,0,short,0.46746,Q3,0.011828542018969214,high_atr,True,0.0224570840379384
2022-09-29 01:00:00+00:00,2022,1,short,0.46746,Q3,0.011805375862496156,high_atr,True,0.022410751724992302
2022-09-30 00:00:00+00:00,2022,0,short,0.46746,Q3,0.013576531238851606,high_atr,True,0.0259530624777032
2022-09-30 01:00:00+00:00,2022,1,short,0.46746,Q3,0.013380105769096913,high_atr,True,0.0255602115381938
2022-10-01 00:00:00+00:00,2022,0,short,0.46746,Q3,0.013751209008800629,high_atr,True,0.0263024180176012
2022-10-01 01:00:00+00:00,2022,1,short,0.46746,Q3,0.013507009957878438,high_atr,True,0.0258140199157568
2022-10-02 00:00:00+00:00,2022,0,short,0.49056244,Q5_high,0.0047414429021441305,low_atr,True,0.0082828858042882
2022-10-02 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.0041904031551270975,low_atr,True,0.0071808063102541
2022-10-03 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.006307802936279464,mid_low,True,0.0114156058725589
2022-10-03 02:00:00+00:00,2022,2,short,0.49056244,Q5_high,0.0063264954060748965,mid_low,False,-0.0062611963248598995
2022-10-04 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.007852902092767915,mid_high,False,-0.0074823216742143
2022-10-04 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.007879446772067844,mid_high,False,-0.0075035574176541995
2022-10-05 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.008442314566735457,mid_high,True,0.0156846291334709
2022-10-05 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.008420929854449586,mid_high,True,0.0156418597088991
2022-10-06 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.009582444699039391,high_atr,True,0.0179648893980787
2022-10-06 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.009573664320544822,high_atr,True,0.0179473286410896
2022-10-06 15:00:00+00:00,2022,15,short,0.452825,Q3,0.007170922397072667,mid_high,True,0.0131418447941453
2022-10-06 16:00:00+00:00,2022,16,short,0.47070876,Q4,0.007188047505477746,mid_high,True,0.0131760950109554
2022-10-07 00:00:00+00:00,2022,0,short,0.47979954,Q5_high,0.0075525493428695795,mid_high,True,0.0139050986857391
2022-10-07 01:00:00+00:00,2022,1,short,0.47979954,Q5_high,0.007295857865509461,mid_high,True,0.0133917157310189
2022-10-08 00:00:00+00:00,2022,0,short,0.40525505,Q1_low,0.00808506131631035,mid_high,True,0.014970122632620701
2022-10-08 01:00:00+00:00,2022,1,short,0.40525505,Q1_low,0.008063757260809963,mid_high,True,0.0149275145216199
2022-10-09 00:00:00+00:00,2022,0,short,0.4618718,Q3,0.004030398021608464,low_atr,True,0.006860796043216901
2022-10-09 01:00:00+00:00,2022,1,short,0.4618718,Q3,0.004037512070551695,low_atr,True,0.0068750241411033
2022-10-10 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.004235688147185206,low_atr,True,0.007271376294370401
2022-10-10 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.004093275375192479,low_atr,True,0.006986550750384901
2022-10-11 02:00:00+00:00,2022,2,short,0.42727622,Q2,0.007108178529251865,mid_high,True,0.013016357058503701
2022-10-11 03:00:00+00:00,2022,3,short,0.40525505,Q1_low,0.006808705719402833,mid_low,True,0.012417411438805601
2022-10-12 00:00:00+00:00,2022,0,short,0.49056244,Q5_high,0.006207892924514172,mid_low,True,0.0112157858490283
2022-10-12 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.006121453046745985,mid_low,True,0.0110429060934919
2022-10-13 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.004309633891955032,low_atr,True,0.00741926778391
2022-10-13 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.0043468635569490046,low_atr,True,0.007493727113898001
2022-10-14 00:00:00+00:00,2022,0,short,0.46746,Q3,0.013788763521987569,high_atr,False,-0.01223101081759
2022-10-14 01:00:00+00:00,2022,1,short,0.48173314,Q5_high,0.014882061658058682,high_atr,True,0.0285641233161173
2022-10-15 00:00:00+00:00,2022,0,short,0.44217145,Q3,0.008349591601726644,mid_high,True,0.015499183203453202
2022-10-15 01:00:00+00:00,2022,1,short,0.4618718,Q3,0.007894187623917371,mid_high,True,0.014588375247834701
2022-10-16 00:00:00+00:00,2022,0,short,0.49056244,Q5_high,0.0030877818674397086,low_atr,True,0.0049755637348794
2022-10-16 01:00:00+00:00,2022,1,short,0.49056244,Q5_high,0.003206216977532983,low_atr,True,0.0052124339550659
2022-10-17 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.005215920915712745,mid_low,False,-0.0053727367325700996
2022-10-17 01:00:00+00:00,2022,1,short,0.47070876,Q4,0.005352232979027036,mid_low,False,-0.0054817863832216
2022-10-18 00:00:00+00:00,2022,0,short,0.47070876,Q4,0.006067156619283171,mid_low,True,0.0109343132385663
