open_time,open,high,low,close,volume,close_time,ema_10,ema_30,rsi_14,macd,macd_signal,macd_diff,atr,label,ret_tp_long,ret_sl_long,ret_tp_short,ret_sl_short
2022-01-02 04:00:00+00:00,47330.76,47418.65,46749.99,46902.11,13039.814,2022-01-02 04:59:59.999000+00:00,47305.57246361952,47164.87722628888,47.741988934802194,105.96255551576178,156.55738228190077,-50.59482676613899,402.7535714285722,1,0.017174219728219996,-0.0068696878912879985,0.017174219728219996,-0.0068696878912879985
2022-01-02 05:00:00+00:00,46903.89,47091.58,46821.92,47077.7,7534.557,2022-01-02 05:59:59.999000+00:00,47264.14110659779,47159.25288910895,51.72136149218814,80.12912726028298,141.27173127757723,-61.142604017294246,377.12642857142936,1,0.016021446611513706,-0.0064085786446054826,0.016021446611513706,-0.0064085786446054826
2022-01-02 06:00:00+00:00,47076.58,47250.0,47005.3,47122.49,5991.521,2022-01-02 06:59:59.999000+00:00,47238.386359943644,47156.881089811606,52.71057876257489,62.54910082354036,125.52720518676986,-62.978104363229505,370.1471428571432,1,0.015709999316977655,-0.006283999726791062,0.015709999316977655,-0.006283999726791062
2022-01-02 07:00:00+00:00,47122.49,47294.01,47085.82,47171.04,4750.668,2022-01-02 07:59:59.999000+00:00,47226.141567226616,47157.79456788828,53.815237782147896,51.93570004463254,110.8089041583424,-58.87320411370986,333.32214285714355,1,0.014132490734024247,-0.005652996293609699,0.014132490734024247,-0.005652996293609699
2022-01-02 08:00:00+00:00,47171.39,47240.0,46963.66,47211.36,5703.105,2022-01-02 08:59:59.999000+00:00,47223.454009549045,47161.25040221807,54.7603842681856,46.244907980872085,97.89610492284834,-51.65119694197625,322.2321428571434,1,0.01365061895514738,-0.005460247582058952,0.01365061895514738,-0.005460247582058952
2022-01-02 09:00:00+00:00,47211.36,47500.0,47135.0,47263.18,8015.488,2022-01-02 09:59:59.999000+00:00,47230.67691690376,47167.82650530078,56.00647800271262,45.39309188554762,87.3955023153882,-42.00241042984058,325.07285714285746,0,0.013755860572346484,-0.005502344228938595,0.013755860572346484,-0.005502344228938595
2022-01-02 10:00:00+00:00,47263.18,47345.0,47121.53,47175.95,3869.99,2022-01-02 10:59:59.999000+00:00,47220.7265683758,47168.350601732986,53.34292245943105,37.249895891945926,77.36638103069974,-40.116485138753816,317.67928571428587,1,0.013467849008415767,-0.0053871396033663066,0.013467849008415767,-0.0053871396033663066
2022-01-02 11:00:00+00:00,47175.95,47374.7,47148.16,47231.3,4619.824,2022-01-02 11:59:59.999000+00:00,47222.64901048929,47172.41185323409,54.81147044054188,34.860783408163115,68.86526150619243,-34.00447809802931,314.4957142857144,1,0.01331725844030185,-0.0053269033761207405,0.01331725844030185,-0.0053269033761207405
2022-01-02 12:00:00+00:00,47231.29,47453.05,47002.47,47279.57,9127.342,2022-01-02 12:59:59.999000+00:00,47232.99828130941,47179.325282057696,56.10892217514804,36.442296038723725,62.38066841269869,-25.938372373974964,326.5364285714287,0,0.013813003315022903,-0.005525201326009161,0.013813003315022903,-0.005525201326009161
2022-01-02 13:00:00+00:00,47279.58,47291.91,47075.0,47133.07,5431.669,2022-01-02 13:59:59.999000+00:00,47214.829502889515,47176.34107031204,51.29516233646982,25.579466378461802,55.020428005851315,-29.440961627389513,303.0050000000005,1,0.012857426855496597,-0.0051429707421986395,0.012857426855496597,-0.0051429707421986395
2022-01-02 14:00:00+00:00,47133.08,47200.0,47006.66,47110.2,4712.418,2022-01-02 14:59:59.999000+00:00,47195.8059569096,47172.073904485456,50.56583432528893,14.952811044888222,47.0069046136587,-32.054093568770476,288.7414285714289,1,0.012258127903147469,-0.004903251161258988,0.012258127903147469,-0.004903251161258988
2022-01-02 15:00:00+00:00,47110.2,47400.0,47068.5,47329.68,7520.711,2022-01-02 15:59:59.999000+00:00,47220.14669201694,47182.24203967994,56.89933633825258,23.965057594992686,42.3985352099255,-18.433477614932812,289.55428571428587,1,0.012235632512803208,-0.004894253005121283,0.012235632512803208,-0.004894253005121283
2022-01-02 16:00:00+00:00,47329.68,47888.0,47263.5,47780.0,15064.059,2022-01-02 16:59:59.999000+00:00,47321.938202559315,47220.80706937801,66.40875165678474,66.67579141521855,47.25398645098411,19.421804964234447,321.86500000000007,0,0.013472791963164506,-0.005389116785265803,0.013472791963164506,-0.005389116785265803
2022-01-02 17:00:00+00:00,47780.01,48000.0,47301.0,47402.3,17209.064,2022-01-02 17:59:59.999000+00:00,47336.549438457616,47232.51629070847,55.373499496737686,69.24886444912408,51.6529620506121,17.59590239851198,357.0278571428571,0,0.015063735605354891,-0.006025494242141957,0.015063735605354891,-0.006025494242141957
2022-01-02 18:00:00+00:00,47401.6,47408.7,46605.68,47046.95,22919.292,2022-01-02 18:59:59.999000+00:00,47283.894995101684,47220.544271953084,47.39402082450768,42.12863546486915,49.74809673346351,-7.619461268594364,366.6249999999995,0,0.015585494915185768,-0.006234197966074308,0.015585494915185768,-0.006234197966074308
2022-01-02 21:00:00+00:00,47012.47,47185.65,46916.95,47023.47,4366.636,2022-01-02 21:59:59.999000+00:00,47150.45171407146,47177.64185252808,47.394619057158714,-20.875212375467527,21.188032429611372,-42.063244805078895,378.44857142857137,0,0.016096156724655638,-0.006438462689862256,0.016096156724655638,-0.006438462689862256
2022-01-02 22:00:00+00:00,47020.94,47400.0,47014.81,47261.73,5800.066,2022-01-02 22:59:59.999000+00:00,47170.684129694826,47183.066894300464,52.88545019349513,-11.60375055167242,14.629675833354614,-26.233426385027034,386.22357142857174,0,0.016344030209159578,-0.006537612083663831,0.016344030209159578,-0.006537612083663831
2022-01-02 23:00:00+00:00,47261.81,47469.46,47261.81,47280.0,5067.558,2022-01-02 23:59:59.999000+00:00,47190.559742477584,47189.320643055275,53.28808166111842,-2.7501123643523897,11.153718193813214,-13.903830558165604,374.99000000000007,0,0.01586252115059222,-0.006345008460236889,0.01586252115059222,-0.006345008460236889
2022-01-03 00:00:00+00:00,47280.01,47288.28,47050.0,47059.43,5586.727,2022-01-03 00:59:59.999000+00:00,47166.71797111802,47180.94060156784,47.959408692123674,-13.377488572412403,6.2474768405680905,-19.624965412980494,376.047857142857,0,0.015981827962763553,-0.006392731185105422,0.015981827962763553,-0.006392731185105422
2022-01-03 01:00:00+00:00,47059.44,47137.75,46935.08,47117.42,5019.993,2022-01-03 01:59:59.999000+00:00,47157.754703642015,47176.84249824088,49.39224764518757,-16.9253475551086,1.612911961432752,-18.538259516541352,374.3428571428573,0,0.01588978586445766,-0.006355914345783065,0.01588978586445766,-0.006355914345783065
2022-01-03 03:00:00+00:00,47005.38,47100.0,46717.26,46802.86,8026.312,2022-01-03 03:59:59.999000+00:00,47070.56257020663,47142.36678566138,42.258778230017846,-53.30952581913152,-14.181480515626431,-39.12804530350509,373.105714285714,1,0.015943714306592117,-0.0063774857226368475,0.015943714306592117,-0.0063774857226368475
2022-01-03 04:00:00+00:00,46802.86,46944.43,46750.0,46823.58,4363.434,2022-01-03 04:59:59.999000+00:00,47025.65664835088,47121.799896263874,42.85946531783236,-70.52675716813974,-25.450535846129092,-45.076221322010646,373.1835714285714,1,0.01593998457309635,-0.00637599382923854,0.01593998457309635,-0.00637599382923854
2022-01-03 05:00:00+00:00,46823.57,47217.37,46775.0,47083.37,9147.882,2022-01-03 05:59:59.999000+00:00,47036.14998501435,47119.32054811782,49.89732499389156,-62.48832865618169,-32.858094408139614,-29.63023424804208,381.1028571428573,0,0.016188427342514237,-0.006475370937005695,0.016188427342514237,-0.006475370937005695
2022-01-03 06:00:00+00:00,47083.37,47105.97,46880.0,46930.85,4343.975,2022-01-03 06:59:59.999000+00:00,47017.00453319356,47107.16115791668,46.29240910483289,-67.64513448121579,-39.815502422754854,-27.829632058460938,352.63642857142884,0,0.015027915691764749,-0.0060111662767059,0.015027915691764749,-0.0060111662767059
2022-01-03 07:00:00+00:00,46930.85,47077.99,46857.38,47041.11,3477.953,2022-01-03 07:59:59.999000+00:00,47021.38734534018,47102.899792889795,49.152397231340764,-62.11881272611208,-44.2761644834263,-17.842648242685783,318.46571428571457,0,0.013539889440776996,-0.005415955776310799,0.013539889440776996,-0.005415955776310799
2022-01-03 08:00:00+00:00,47042.77,47133.97,46921.86,46970.01,4450.578,2022-01-03 08:59:59.999000+00:00,47012.04600982378,47094.32625786465,47.399569438949186,-62.75296163335588,-47.97152391341222,-14.78143771994366,276.2578571428577,1,0.011763159392252958,-0.0047052637569011835,0.011763159392252958,-0.0047052637569011835
2022-01-03 09:00:00+00:00,46970.01,47100.0,46777.0,46979.01,9170.446,2022-01-03 09:59:59.999000+00:00,47006.03946258309,47086.88649929274,47.6540386941696,-61.81671976144571,-50.74056308301892,-11.076156678426791,271.9435714285719,1,0.011577237214175943,-0.004630894885670377,0.011577237214175943,-0.004630894885670377
2022-01-03 10:00:00+00:00,46979.02,47249.78,46978.91,47116.89,10762.26,2022-01-03 10:59:59.999000+00:00,47026.1941057498,47088.822209015794,51.52325425862254,-49.37975852548698,-50.46840217151254,1.0886436460255595,274.4357142857142,0,0.011649143832953075,-0.00465965753318123,0.011649143832953075,-0.00465965753318123
2022-01-03 11:00:00+00:00,47116.15,47436.26,47116.15,47364.11,8852.296,2022-01-03 11:59:59.999000+00:00,47087.633359249834,47106.58271165994,57.57802423285051,-19.35171472494403,-44.24506468219884,24.893349957254806,278.10785714285674,0,0.01174340052596182,-0.004697360210384728,0.01174340052596182,-0.004697360210384728
2022-01-03 12:00:00+00:00,47364.11,47575.22,47170.01,47192.64,13865.483,2022-01-03 12:59:59.999000+00:00,47106.72547574986,47112.134794778656,52.66472473043551,-9.283455739045166,-37.252742893568104,27.969287154522938,279.5378571428565,0,0.011846671732831921,-0.004738668693132769,0.011846671732831921,-0.004738668693132769
2022-01-03 13:00:00+00:00,47192.63,47356.2,47123.94,47157.33,6724.003,2022-01-03 13:59:59.999000+00:00,47115.92629834079,47115.05061447036,51.68661224859279,-4.1061764111873345,-30.623429597091953,26.517253185904618,281.28999999999934,0,0.011929852686740294,-0.004771941074696117,0.011929852686740294,-0.004771941074696117
2022-01-03 14:00:00+00:00,47157.33,47290.0,46781.35,46874.66,19751.2,2022-01-03 14:59:59.999000+00:00,47072.059698642464,47099.54154256905,44.5529558149369,-22.552283189521404,-29.009200315577843,6.456917126056439,300.6021428571424,0,0.012825784458261345,-0.005130313783304538,0.012825784458261345,-0.005130313783304538
2022-01-03 15:00:00+00:00,46874.66,47020.0,46560.0,46689.99,17371.377,2022-01-03 15:59:59.999000+00:00,47002.59248070747,47073.11886240331,40.60961505308884,-51.478865045028215,-33.503133261467916,-17.9757317835603,318.98285714285674,0,0.013663864873085506,-0.005465545949234203,0.013663864873085506,-0.005465545949234203
2022-01-03 16:00:00+00:00,46689.99,46790.77,46260.4,46484.0,24388.613,2022-01-03 16:59:59.999000+00:00,46908.30293876065,47035.111193861165,36.7068746336943,-89.98773840709327,-44.80005429059299,-45.187684116500286,337.764285714285,0,0.014532496588687936,-0.005812998635475175,0.014532496588687936,-0.005812998635475175
2022-01-03 17:00:00+00:00,46484.0,46800.0,46402.03,46564.54,12073.409,2022-01-03 17:59:59.999000+00:00,46845.80058625871,47004.751761999156,39.16848655297988,-112.70816353798,-58.3816761400704,-54.3264873979096,338.8521428571424,0,0.014554085269913216,-0.005821634107965287,0.014554085269913216,-0.005821634107965287
2022-01-03 18:00:00+00:00,46564.53,46735.0,46400.02,46469.49,6768.947,2022-01-03 18:59:59.999000+00:00,46777.380479666215,46970.21874509599,37.323591559572236,-136.80697908454022,-74.06673672896436,-62.74024235557586,348.89142857142826,0,0.01501593534043211,-0.006006374136172845,0.01501593534043211,-0.006006374136172845
2022-01-03 19:00:00+00:00,46469.49,46646.16,46345.28,46364.55,6132.82,2022-01-03 19:59:59.999000+00:00,46702.320392454174,46931.14334218657,35.344221902116274,-162.50004563429684,-91.75339851003086,-70.74664712426598,338.78499999999985,0,0.014613966920847925,-0.005845586768339171,0.014613966920847925,-0.005845586768339171
2022-01-03 20:00:00+00:00,46364.56,46416.0,45665.4,45904.74,28570.775,2022-01-03 20:59:59.999000+00:00,46557.30577564432,46864.923771722926,28.26983523850106,-217.45808870736073,-116.89433654949684,-100.56375215786389,376.2585714285711,1,0.016393016121148758,-0.0065572064484595025,0.016393016121148758,-0.0065572064484595025
2022-01-03 23:00:00+00:00,46214.28,46579.28,46157.38,46445.81,8762.512,2022-01-03 23:59:59.999000+00:00,46415.07015059707,46748.3420203602,43.944793821418635,-240.74652043224341,-181.5801080607276,-59.166412371515804,419.69714285714247,0,0.018072551339168914,-0.007229020535667566,0.018072551339168914,-0.007229020535667566
2022-01-04 01:00:00+00:00,46251.51,46415.0,46050.0,46065.39,6253.336,2022-01-04 01:59:59.999000+00:00,46327.159191722,46674.294296693995,37.22197858703185,-251.6373774892054,-204.94875947794884,-46.68861801125655,431.41285714285704,1,0.01873045499638045,-0.007492181998552182,0.01873045499638045,-0.007492181998552182
2022-01-04 02:00:00+00:00,46065.38,46275.58,45931.61,46111.81,8395.104,2022-01-04 02:59:59.999000+00:00,46288.00479322709,46638.00498722987,38.505049900994976,-254.1352587586298,-214.78605933408505,-39.349199424544736,427.0385714285715,1,0.018521874176206553,-0.007408749670482621,0.018521874176206553,-0.007408749670482621
2022-01-04 03:00:00+00:00,46111.81,46380.0,46013.13,46313.95,6649.901,2022-01-04 03:59:59.999000+00:00,46292.72210354944,46617.098213860205,43.88359507460807,-237.0710317331468,-219.2430538138974,-17.827977919249406,436.65357142857204,1,0.01885624402274356,-0.007542497609097424,0.01885624402274356,-0.007542497609097424
2022-01-04 04:00:00+00:00,46313.95,46417.51,46020.5,46107.5,7571.024,2022-01-04 04:59:59.999000+00:00,46259.04535744953,46584.220909740194,40.03249071202208,-237.46890478459682,-222.8882240080373,-14.580680776559518,428.6792857142864,1,0.018594774633813864,-0.007437909853525547,0.018594774633813864,-0.007437909853525547
2022-01-04 05:00:00+00:00,46107.54,46298.81,46022.1,46151.49,6182.868,2022-01-04 05:59:59.999000+00:00,46239.48983791325,46556.30278653115,41.21625196394513,-231.56525655100995,-224.62363051663183,-6.9416260343781175,415.5871428571435,1,0.018009695585435855,-0.007203878234174343,0.018009695585435855,-0.007203878234174343
2022-01-04 06:00:00+00:00,46151.49,46386.17,46062.8,46359.14,6822.426,2022-01-04 06:59:59.999000+00:00,46261.24441283811,46543.58260675495,46.577153049646746,-207.7362984585925,-221.24616410502398,13.509865646431479,400.8014285714292,1,0.017291150291891922,-0.006916460116756769,0.017291150291891922,-0.006916460116756769
2022-01-04 07:00:00+00:00,46359.13,46550.89,46304.8,46521.68,8275.239,2022-01-04 07:59:59.999000+00:00,46308.59633777663,46542.16953535141,50.390924457062006,-173.73336777696386,-211.74360483941197,38.01023706244811,389.9528571428574,1,0.01676434974587579,-0.0067057398983503165,0.01676434974587579,-0.0067057398983503165
2022-01-04 08:00:00+00:00,46521.69,46690.0,46376.82,46475.02,9523.374,2022-01-04 08:59:59.999000+00:00,46338.855185453605,46537.83730726422,49.3028249911241,-148.83519282381894,-199.16192243629337,50.32672961247442,388.39571428571435,1,0.01671417093680495,-0.0066856683747219805,0.01671417093680495,-0.0066856683747219805
2022-01-04 09:00:00+00:00,46476.1,46580.31,46270.54,46355.2,7613.404,2022-01-04 09:59:59.999000+00:00,46341.82696991658,46526.05425518266,46.524595353375304,-137.19023874002596,-186.7675856970399,49.57734695701393,389.03071428571377,1,0.01678477125697716,-0.006713908502790864,0.01678477125697716,-0.006713908502790864
2022-01-04 10:00:00+00:00,46354.27,46750.0,46288.01,46599.84,11875.214,2022-01-04 10:59:59.999000+00:00,46388.73842993175,46530.814625816034,52.41987909841461,-106.98783609614475,-170.81163577686087,63.82379968071612,368.41571428571376,1,0.015811887520889075,-0.00632475500835563,0.015811887520889075,-0.00632475500835563
2022-01-04 11:00:00+00:00,46599.85,46739.59,46599.84,46709.98,8725.688,2022-01-04 11:59:59.999000+00:00,46447.14598812597,46542.373682215,54.83402920545493,-73.31965355639113,-151.31323933276693,77.9935857763758,346.5871428571424,0,0.014839961089991577,-0.00593598443599663,0.014839961089991577,-0.00593598443599663
2022-01-04 12:00:00+00:00,46709.97,46748.84,46460.17,46628.88,8009.47,2022-01-04 12:59:59.999000+00:00,46480.18853573943,46547.95473497533,52.71313953265673,-52.57541192489589,-131.5656738511927,78.99026192629682,331.73428571428514,1,0.014228704859060958,-0.0056914819436243835,0.014228704859060958,-0.0056914819436243835
2022-01-04 13:00:00+00:00,46628.87,47088.0,46390.84,46933.15,17605.575,2022-01-04 13:59:59.999000+00:00,46562.545165604985,46572.806042396274,59.10415753954009,-11.451400254351029,-107.54281913182439,96.09141887747336,351.39571428571384,0,0.01497430768170105,-0.0059897230726804205,0.01497430768170105,-0.0059897230726804205
2022-01-04 14:00:00+00:00,46933.14,47427.38,46781.93,47303.01,20458.338,2022-01-04 14:59:59.999000+00:00,46697.17513549499,46619.915975144904,65.2519946767963,50.40326872120204,-75.9536015612191,126.35687028242114,369.6421428571422,0,0.015628694362457788,-0.006251477744983115,0.015628694362457788,-0.006251477744983115
2022-01-04 15:00:00+00:00,47303.01,47524.36,46845.0,46925.28,22558.445,2022-01-04 15:59:59.999000+00:00,46738.64874722317,46639.616879974266,55.9940629667954,68.15820004140551,-47.13124124069418,115.28944128209969,392.09642857142796,0,0.01671152217190512,-0.006684608868762048,0.01671152217190512,-0.006684608868762048
2022-01-04 16:00:00+00:00,46925.28,46934.1,46635.0,46767.94,17747.146,2022-01-04 16:59:59.999000+00:00,46743.97442954622,46647.89579094367,52.64357613708158,68.740688112317,-23.956855370091944,92.69754348240895,388.89142857142775,0,0.016630684548920808,-0.006652273819568324,0.016630684548920808,-0.006652273819568324
2022-01-04 17:00:00+00:00,46767.95,46986.54,46523.0,46564.0,10212.957,2022-01-04 17:59:59.999000+00:00,46711.25180599236,46642.48315926989,48.5854967935351,52.144965796222095,-8.736491136829136,60.88145693305123,395.7964285714276,0,0.017000104311117068,-0.006800041724446829,0.017000104311117068,-0.006800041724446829
2022-01-04 20:00:00+00:00,46058.09,46430.38,45959.47,46267.79,9977.554,2022-01-04 20:59:59.999000+00:00,46415.57125963067,46532.23673429672,46.01192525618101,-74.64401826808171,-33.01168241274816,-41.63233585533355,512.1585714285704,0,0.02213888199235669,-0.008855552796942676,0.02213888199235669,-0.008855552796942676
2022-01-04 21:00:00+00:00,46266.0,46338.17,46029.5,46230.6,6648.971,2022-01-04 21:59:59.999000+00:00,46381.940121516,46512.776299825964,45.46493790192731,-85.50226433633361,-43.50979879746525,-41.99246553886836,516.6285714285706,0,0.022350069928946222,-0.00894002797157849,0.022350069928946222,-0.00894002797157849
2022-01-04 22:00:00+00:00,46230.59,46272.62,45963.89,46155.89,6210.366,2022-01-04 22:59:59.999000+00:00,46340.84009942218,46489.75137725655,44.324970130303846,-98.99482448284107,-54.606803934540416,-44.38802054830065,516.3107142857136,0,0.022372473558010197,-0.00894898942320408,0.022372473558010197,-0.00894898942320408
2022-01-04 23:00:00+00:00,46158.63,46160.0,45750.0,45833.42,10379.751,2022-01-04 23:59:59.999000+00:00,46248.581899527235,46447.40741743355,39.69816061296552,-134.16187503086985,-70.5178181538063,-63.64405687706355,523.4699999999996,1,0.02284228408004463,-0.009136913632017853,0.02284228408004463,-0.009136913632017853
2022-01-05 03:00:00+00:00,46291.46,46580.0,46291.44,46409.76,6754.71,2022-01-05 03:59:59.999000+00:00,46268.797479871464,46406.740319353674,50.420266308258384,-97.0126494245269,-96.69954100018865,-0.31310842433825314,509.5199999999989,0,0.02195745032941342,-0.008782980131765369,0.02195745032941342,-0.008782980131765369
