open_time,er_6,er_12,er_24,er_48,future_er_12,win,ret
2022-06-30 15:00:00+00:00,0.04061117812625578,0.5612310951568287,0.3936360677083319,0.3384023493523347,0.21326256089580406,True,0.02556980165678
2022-06-30 16:00:00+00:00,0.055754899254763846,0.5326904985889004,0.3635423988092772,0.36379874272193735,0.0884540117416833,True,0.0265110818188268
2022-07-01 00:00:00+00:00,0.6868124017716845,0.33397347965249363,0.030758795599988068,0.06971605775753492,0.47162262746557804,True,0.0381205855700126
2022-07-01 01:00:00+00:00,0.7930874507074943,0.6472659953944107,0.07506221734592854,0.010287387882115532,0.44295944898052275,True,0.0383155392093393
2022-07-02 00:00:00+00:00,0.6311881188118748,0.0038172638837563337,0.34335010298139657,0.11250372134563864,0.2371339209553566,True,0.0243586458948172
2022-07-02 01:00:00+00:00,0.7026937146657734,0.362133333333334,0.4223566597559734,0.12343791349348747,0.05064330687106441,True,0.0234483034501827
2022-07-03 00:00:00+00:00,0.279643868878991,0.1945757139921871,0.060583144273592134,0.24629847238542885,0.2558481683095457,True,0.0132288892651439
2022-07-03 01:00:00+00:00,0.12915851272014664,0.04831269725661052,0.014967177242890253,0.2839147989652084,0.2958373938465776,True,0.01304877412282
2022-07-04 00:00:00+00:00,0.16863587540279232,0.2741242937853118,0.043906180098421434,0.049700924415443624,0.4096607669616518,True,0.0159836628704974
2022-07-04 01:00:00+00:00,0.8763915547024768,0.339669716050849,0.04705128205128252,0.012653638374243568,0.2521084090722967,True,0.0164071573544433
2022-07-05 00:00:00+00:00,0.514907872696816,0.40957116221255047,0.4096121416526118,0.24811916942521609,0.672650475184793,True,0.0255140985936517
2022-07-05 02:00:00+00:00,0.7362950306136993,0.5379820802493179,0.5036166365280285,0.2521967723876041,0.5147101240265353,True,0.0234829363662637
2022-07-06 00:00:00+00:00,0.08242694273358786,0.5348435527801744,0.07088230425426204,0.16486486486486462,0.11329847226494451,True,0.0285353379301005
2022-07-06 09:00:00+00:00,0.6990990990991024,0.15792046936114654,0.1481111190459183,0.13820173282015655,0.19636599610642042,True,0.0269557114062574
2022-07-07 02:00:00+00:00,0.3708889612504123,0.4017834394904435,0.4417432754511397,0.07079925142460629,0.4368555565347697,True,0.0175569546017593
2022-07-07 06:00:00+00:00,0.6511295396053749,0.10256073539067424,0.1438099775403241,0.017020478740026365,0.5885434858540005,False,-0.0077351973339834
2022-07-08 00:00:00+00:00,0.37257064093728814,0.5752366235271396,0.3852406870714646,0.29053360697793745,0.18633813661863324,False,-0.0110305791840137
2022-07-08 01:00:00+00:00,0.2386394557823166,0.572428543651565,0.41498658226106117,0.41913439635535366,0.5781343631400226,True,0.0285074181409788
2022-07-09 02:00:00+00:00,0.7025060630557841,0.21721911321567172,0.16022099447513863,0.17045774537717845,0.0051882106192704235,True,0.0270518263927319
2022-07-09 03:00:00+00:00,0.276117618933777,0.3504632725188611,0.18301829164828418,0.17263223591824037,0.07250755287009139,True,0.0262323217269356
2022-07-10 00:00:00+00:00,0.492492492492491,0.08128052088985499,0.022408512010317908,0.024085010274542906,0.14367816091953944,True,0.0176083938750868
2022-07-10 01:00:00+00:00,0.5934568198219863,0.17191238726302505,0.06671244972039612,0.14760602442124737,0.5208529319535914,True,0.0154517075123872
2022-07-11 00:00:00+00:00,0.03823814133591289,0.4431031070651077,0.3505126452494858,0.19350917366352807,0.29337539432176124,True,0.0191263505064592
2022-07-11 02:00:00+00:00,0.7349974354590522,0.35591668574044244,0.46523800726645664,0.27737441393168133,0.22604625550660087,True,0.0209584476778308
2022-07-12 00:00:00+00:00,0.9999999999999983,0.5480146930208142,0.44627665161222313,0.41332787029178314,0.057410957521946804,True,0.0209775487843318
2022-07-12 01:00:00+00:00,0.9999999999999986,0.520949202817944,0.4123941150245185,0.45455576988539537,0.10529482551143221,True,0.0208324613273362
2022-07-13 00:00:00+00:00,0.6744186046511551,0.5267220322423039,0.23935272510671957,0.3641101278269405,0.20399010207237778,False,-0.009851239990465
2022-07-13 01:00:00+00:00,0.09649626651350378,0.3490036757593337,0.22934515017232884,0.2889606230625357,0.09478273098017094,False,-0.009403036483118
2022-07-14 00:00:00+00:00,0.4148613518197582,0.5549659226887245,0.24971231300345156,0.07794598249502276,0.6727225872954438,True,0.0376088046586896
2022-07-14 01:00:00+00:00,0.8071481757259836,0.542101600556714,0.26681457617846327,0.07744348185593723,0.668796453253351,True,0.0383051147028411
2022-07-14 15:00:00+00:00,0.27061387577188134,0.39137645107793684,0.18397055132602763,0.0015723270440251547,0.1196595011044678,True,0.0210172218168155
2022-07-14 16:00:00+00:00,0.8296883542919633,0.2525841947315758,0.2800147628713783,0.08736503602033642,0.18375484164958017,False,-0.0107586286539767
2022-07-15 00:00:00+00:00,0.23090277777778262,0.4433193924719345,0.10932017121042671,0.19739615201577218,0.4290725718044327,False,-0.012046957893837
2022-07-15 02:00:00+00:00,0.07172187243361824,0.3516357375167392,0.12462538303532272,0.18029046976415344,0.3470700747696034,False,-0.0126074228043828
2022-07-16 00:00:00+00:00,0.38583569405099627,0.13880298344551698,0.1760748875471088,0.10055227575699865,0.016045099739804145,True,0.0200074674492524
2022-07-16 01:00:00+00:00,0.8777084098420866,0.15441636152540641,0.024615643115182006,0.07652471964531857,0.2069206571128905,True,0.0195083325860306
2022-07-17 00:00:00+00:00,0.31078610603290857,0.35518423307626623,0.27116458960034295,0.17768290229563935,0.08655687476062932,True,0.0194094164233699
2022-07-17 01:00:00+00:00,0.3065449010654537,0.33612704014115763,0.29786793624508273,0.15307226558003587,0.035526092129865,False,-0.0100288453797087
2022-07-18 00:00:00+00:00,0.38170487424883437,0.5116238112011274,0.22504587155963227,0.027925949168497173,0.7836363636363636,False,-0.009313772907147
2022-07-18 01:00:00+00:00,0.494823019503977,0.3298135250505495,0.16227985291271424,0.02564474766536022,0.6223603816057458,False,-0.0092137777680887
2022-07-19 00:00:00+00:00,0.4637238788447973,0.050854685667579475,0.34341040585836574,0.1654199770512282,0.1224254644966147,True,0.0379608624164056
2022-07-19 01:00:00+00:00,0.6303722430476857,0.07531182952107413,0.2964447429425659,0.17363640352801818,0.20828998959750256,True,0.0383969245937278
2022-07-20 00:00:00+00:00,0.020028612303290387,0.5996455297361172,0.30645066962980255,0.31386986092286634,0.4498790489114396,False,-0.0160783888381693
2022-07-20 04:00:00+00:00,0.06001174398121187,0.11986082922586268,0.42504603039379985,0.2564911023528002,0.13658379076525587,False,-0.0149312448071941
2022-07-21 00:00:00+00:00,0.43320035821867625,0.22419040187280528,0.04412973531553152,0.1100373599003734,0.24299919376511694,True,0.033911547318421
2022-07-21 01:00:00+00:00,0.3529462964574826,0.2051231988753969,0.0015256656331514194,0.15340455657098723,0.2724455005682404,True,0.0341754206600672
2022-07-22 00:00:00+00:00,0.2952966328166746,0.2060495925904212,0.028207716464782043,0.01413116884771743,0.2640360390422963,True,0.0244489779775236
2022-07-22 01:00:00+00:00,0.1146550276985044,0.3234359655710224,0.00886307234994138,0.0012908222537756575,0.29792701730341303,True,0.0232315578102012
2022-07-23 00:00:00+00:00,0.535859693078614,0.553565953271606,0.2071817346433887,0.08752264840463132,0.4764211566979777,True,0.022529694541624002
2022-07-23 01:00:00+00:00,0.6312056737588629,0.4366232781498821,0.12479999999999956,0.07173803985953378,0.4260886172650859,True,0.021852866099811002
2022-07-24 00:00:00+00:00,0.6658291457286455,0.15130976369298368,0.15057290923786465,0.16374513909661995,0.04287476866132185,True,0.0188019139981075
2022-07-24 02:00:00+00:00,0.1969357249626342,0.25811264453562316,0.17795860604988392,0.11283386833020399,0.21261184490839394,True,0.017192842832083
2022-07-25 00:00:00+00:00,0.3866822429906557,0.09012332665753085,0.013315519928745382,0.04187175510754562,0.4029237094563738,True,0.0203059063939627
2022-07-25 01:00:00+00:00,0.6442486871082485,0.21577644145737457,0.04374868669888715,0.09832707408671873,0.3715590816203902,True,0.0198018546189793
2022-07-26 01:00:00+00:00,0.6137893146545792,0.5244666048237456,0.4747134978683459,0.2837120912186238,0.27106960195685575,True,0.0252649232271716
2022-07-26 02:00:00+00:00,0.8750498683475629,0.45387453874538625,0.3702599420484612,0.27447820447309407,0.2617117117117063,True,0.024659191620422502
2022-07-27 03:00:00+00:00,0.5746737554374072,0.582253107042625,0.032545495733593555,0.18524931684748722,0.5942067149440452,False,-0.0083739512273855
2022-07-27 04:00:00+00:00,0.10441880101323431,0.208912815911464,0.03595600676818908,0.21570805236017362,0.5755990085375945,False,-0.0080171062706788
2022-07-28 00:00:00+00:00,0.6692567567567507,0.8865956253505302,0.6850072551864761,0.4926681783824612,0.16797530367089455,False,-0.0123142956232051
2022-07-28 01:00:00+00:00,0.0282084812254851,0.7162715517241384,0.6087917025498943,0.4231291174220914,0.04685714285714162,False,-0.0118742944499216
2022-07-28 17:00:00+00:00,0.554055194531183,0.3151626473899402,0.5017620836931412,0.4921390974199676,0.010221148485411653,True,0.0261255834725743
2022-07-28 18:00:00+00:00,0.7195030684029312,0.4859776753484753,0.40377042312526173,0.5149709568430338,0.14747387697942235,False,-0.0125661929052233
2022-07-29 00:00:00+00:00,0.07504078303425644,0.3999405292893257,0.3014053992417121,0.42472668810289443,0.3274368231046933,True,0.029723153414955
2022-07-29 01:00:00+00:00,0.16535734815098574,0.5531562349671304,0.31493745401030226,0.43795726069688634,0.12018465456860919,True,0.0295419944283018
2022-07-30 00:00:00+00:00,0.3189438390611906,0.18511587735713017,0.04228397533434862,0.1641139303318004,0.4505948284337834,True,0.0247513803639752
2022-07-30 01:00:00+00:00,0.04189373297002438,0.16300731869594082,0.026637537848300186,0.1863561271095851,0.514829570606466,True,0.0237337221870693
2022-07-31 02:00:00+00:00,0.5305524239007907,0.44856673100293243,0.04449576597382569,0.011473117661706141,0.08848161184610011,True,0.0196495507183701
2022-07-31 04:00:00+00:00,0.13906405575838673,0.6515938881563645,0.0009161004656849626,0.053292639981218866,0.042779362198600214,True,0.0171543859164554
2022-08-01 00:00:00+00:00,0.7138796778777862,0.6022633502298704,0.2698316211780449,0.1449396471680602,0.24347110836932062,True,0.0183963226019847
2022-08-01 01:00:00+00:00,0.7548908649959487,0.40590450735025607,0.20582364682399792,0.1240635848711855,0.16884121001256328,True,0.018357583369646
2022-08-02 00:00:00+00:00,0.6047904191616761,0.09906714979569814,0.04771555712208779,0.11938054427905595,0.5230946882217083,True,0.0202000671775861
2022-08-02 01:00:00+00:00,0.39402082633523755,0.042164883574574125,0.09900689535539212,0.13255331753554486,0.26806779661016517,True,0.0201786066028144
2022-08-03 00:00:00+00:00,0.006776379477245976,0.17168508287292705,0.08833189282627545,0.08383028014929911,0.48395036406522024,False,-0.0105433941252967
2022-08-03 01:00:00+00:00,0.3278759155536357,0.0041235805366998755,0.0882530901547227,0.1297697231690077,0.5179614905642264,False,-0.010588826133453
2022-08-04 00:00:00+00:00,0.9999999999999984,0.46610517666392887,0.009288243444346776,0.08485991379310354,0.1583196292420425,True,0.0180760827689057
2022-08-04 01:00:00+00:00,0.5490969979667489,0.3127931573622732,0.09412537537537478,0.0005392046731074946,0.17163163465900586,True,0.018194328702988802
2022-08-05 00:00:00+00:00,0.2680588839438652,0.27334127930075286,0.2274273437966227,0.045765690157098415,0.26369632521200775,False,-0.0085900184352577
2022-08-05 01:00:00+00:00,0.8543046357616045,0.44662604378244386,0.3291114701130873,0.04445084736883498,0.13270968764864605,False,-0.0088994653114395
2022-08-06 02:00:00+00:00,0.5964997569275607,0.04922454484153605,0.07997701047791614,0.02144803886716446,0.11781609195402018,True,0.015356950454468301
2022-08-06 05:00:00+00:00,0.38256087981145565,0.4934057408844101,0.007417277370642126,0.020819778789850956,0.2275025278058604,True,0.0122856906287695
2022-08-07 02:00:00+00:00,0.8160637645616164,0.6514522821576749,0.4277108433734897,0.042917358538766597,0.2707375793390117,True,0.008797246639564
2022-08-07 03:00:00+00:00,0.4594727765459445,0.37887970615242883,0.2151806349592453,0.05613762773250498,0.05910251732943685,True,0.008813807217426
2022-08-08 00:00:00+00:00,0.11961434166918007,0.08607157110549499,0.23490687219010675,0.040071405082913805,0.7488106565176009,False,-0.0057359509811571
2022-08-08 01:00:00+00:00,0.26651982378854294,0.13747645951035764,0.26967583722890553,0.0168306815046454,0.816216216216213,False,-0.0057629304673156995
2022-08-09 00:00:00+00:00,0.26714801444043174,0.4443498012492932,0.2970706799247522,0.29128526645768005,0.6171759627399755,True,0.014013812084673
2022-08-09 01:00:00+00:00,0.3406924234821893,0.5253164556961998,0.30995548800347444,0.27710314098340094,0.6625613297286468,True,0.0138810109082325
2022-08-10 00:00:00+00:00,0.560400707130237,0.24506903353056908,0.49980558363792005,0.03519681808137889,0.8293604451466675,False,-0.0074672519516123
2022-08-10 01:00:00+00:00,0.5261324041811803,0.4966299523261552,0.5997510889856882,0.1284610339616187,0.821269247373726,False,-0.0073001051871506
2022-08-11 00:00:00+00:00,0.6063046085317769,0.026415811478524433,0.47027630477253707,0.03786426380368101,0.5176688606300729,False,-0.0112942120915916
2022-08-11 02:00:00+00:00,0.7034456058846261,0.29102815094848944,0.5349993000139995,0.1399836792307186,0.2245927965129632,False,-0.010088627141502599
2022-08-11 15:00:00+00:00,0.17027436922652775,0.18944844124700336,0.19245257406590535,0.2953193177310599,0.39884665175944456,True,0.0204199938716642
2022-08-11 16:00:00+00:00,0.15109521680822607,0.13774061218050077,0.12376870922348741,0.24254185692541888,0.4441179671346182,True,0.0198899033761109
2022-08-12 00:00:00+00:00,0.5040467625899293,0.7986324786324787,0.045449559398881005,0.21629612994984687,0.2326947637292482,True,0.020880844797052902
2022-08-12 01:00:00+00:00,0.6494082840236729,0.7163000564015816,0.20073912313119513,0.2049437093007807,0.10019392372333535,True,0.0205975945337705
2022-08-13 00:00:00+00:00,0.5536359983929297,0.709670027497707,0.2640415509119463,0.07821330078213319,0.03381924198251009,False,-0.0072420787628124
2022-08-13 01:00:00+00:00,0.5796443435490006,0.7203399183313083,0.34246249106930204,0.00973797323878731,0.09919404835709818,True,0.0134949184996272
2022-08-14 00:00:00+00:00,0.045951859956238766,0.007405022537022792,0.02387589383105169,0.14133868729516694,0.02116012211811611,False,-0.0061532361516035
2022-08-14 01:00:00+00:00,0.32936979785968984,0.07412339103417502,0.027924803796314117,0.1784286050341094,0.11861137897782138,False,-0.0061711683629245
2022-08-15 00:00:00+00:00,0.1118143459915461,0.34609494640122845,0.12845467589993267,0.0524352456303972,0.22755551059632875,False,-0.0059459910668521
2022-08-15 01:00:00+00:00,0.4030485643388849,0.1095314086754684,0.11475409836065648,0.04742514970059933,0.25322730558711226,False,-0.0062991452128964
2022-08-16 00:00:00+00:00,0.008144796380092757,0.16907216494845662,0.10606645380863819,0.09123702269927857,0.25976509150505256,True,0.0162027460496507
2022-08-16 01:00:00+00:00,0.5790335790335832,0.04119420123439207,0.1971290775832619,0.10221945746595351,0.279159462694511,True,0.015209670935208402
2022-08-17 00:00:00+00:00,0.07129931234166018,0.09642600143919534,0.17279693486590017,0.12251096861289272,0.2442348780667508,False,-0.0072401182160896
2022-08-17 01:00:00+00:00,0.2266425557564818,0.11006091157319794,0.061674784343643235,0.14660660522626548,0.3336797661578445,False,-0.007203965152979499
2022-08-18 04:00:00+00:00,0.508313539192383,0.024790727623950053,0.2887294799282669,0.13620258441017127,0.06673006815659834,True,0.0114761338280872
2022-08-18 05:00:00+00:00,0.16460339293902582,0.14776191240172945,0.3671658607577103,0.1461241308266813,0.17344690850344668,True,0.0112564683456138
2022-08-19 00:00:00+00:00,0.3843248347497687,0.5272365239652952,0.22194513715710795,0.2332689925383884,0.8158398607484791,True,0.012253677731196901
2022-08-19 01:00:00+00:00,0.7622965807277373,0.6088031069789333,0.38139204545454325,0.27446704105555897,0.810846245530396,True,0.013480544322936801
2022-08-20 06:00:00+00:00,0.3786949247071969,0.2354948805460746,0.3723697991050187,0.4868340744615921,0.3570184604667375,True,0.0212076748130626
2022-08-20 07:00:00+00:00,0.5855654761904793,0.016184486373168147,0.2601957943720106,0.44555588522019346,0.4591268678581888,True,0.0207795700821852
2022-08-21 00:00:00+00:00,0.05423785038978403,0.09856946893984184,0.08545168983770507,0.3839310536558257,0.35193478011252627,False,-0.0080621128581895
2022-08-21 01:00:00+00:00,0.33604021655065486,0.15778603882693046,0.09768135904499631,0.3521039740506203,0.15963431786216647,True,0.0161032642784872
2022-08-22 00:00:00+00:00,0.17476635514017294,0.10818858560793461,0.27482533950859245,0.17370145992650626,0.31376335779580006,True,0.0147378662407863
2022-08-22 01:00:00+00:00,0.23213564796123842,0.14219948849104186,0.1541552805015254,0.1480231123807051,0.16012432370207957,True,0.0140067713019427
2022-08-23 00:00:00+00:00,0.8743042671614139,0.1569439840901565,0.027375850768842424,0.06969322937050264,0.0426183600245034,True,0.017282374750662
2022-08-23 01:00:00+00:00,0.5010224948875245,0.003157719793919647,0.06896385309589328,0.012821284536206064,0.16091425065194045,True,0.0171335770565656
2022-08-24 00:00:00+00:00,0.1045421773612072,0.3238408178167175,0.13374741200828077,0.02040383135662943,0.12626069194433523,True,0.0145562091533844
2022-08-24 02:00:00+00:00,0.6374781085814276,0.343004835751205,0.0424799081515501,0.05283414975507329,0.39442467378410717,False,-0.0079748479522346
2022-08-25 00:00:00+00:00,0.829844337090707,0.14617169373549616,0.012982149544376074,0.018281322775967206,0.2673507966513639,False,-0.0074509233441361
2022-08-25 15:00:00+00:00,0.1631116687578436,0.27687003447759234,0.02609719406109071,0.06138166849251458,0.02102017937219732,True,0.01082459923525
2022-08-25 17:00:00+00:00,0.8110599078341016,0.14964010607400016,0.12368892299821081,0.009599595806492828,0.26821246505508745,True,0.0115905659139568
2022-08-26 00:00:00+00:00,0.09447599380484827,0.1801203889489133,0.05855239467050733,0.05562717545442798,0.1407085258675356,True,0.0115672088522153
2022-08-26 02:00:00+00:00,0.35611362700699517,0.13370473537604438,0.021061382846058997,0.11726787342101903,0.2588696007949022,True,0.0106803874675246
2022-08-27 00:00:00+00:00,0.9768140832975444,0.8029754724567713,0.4368276734866047,0.2873019187489846,0.22182539682539654,True,0.030331870828584503
2022-08-27 01:00:00+00:00,0.709664039817502,0.863342238052832,0.44373013069586675,0.29077585204141004,0.20895522388059548,True,0.0281363129751888
2022-08-28 01:00:00+00:00,0.07300314915545295,0.27039662192731273,0.24411079471913097,0.390151043869908,0.22504047490555515,True,0.0135050634592237
2022-08-28 02:00:00+00:00,0.0321708569883688,0.07447898872566062,0.16345723242274954,0.39337556741657065,0.22462203023758365,True,0.014372268171993
2022-08-29 00:00:00+00:00,0.9459459459459382,0.543728509493194,0.4124465558194757,0.3329167038657257,0.3527028914652872,False,-0.0072641565758707
2022-08-29 01:00:00+00:00,0.6350783339701946,0.4039428959891235,0.3440014465238226,0.2765475152571932,0.47304980668637575,False,-0.0072420658991709
2022-08-30 00:00:00+00:00,0.43355288647811563,0.47583868233014276,0.41865594187856686,0.10979937983337724,0.11790911790912091,True,0.0149844082721249
2022-08-30 01:00:00+00:00,0.733021077283369,0.26895522388059623,0.38479411385052176,0.08833420521635191,0.17680162576208092,False,-0.0079595033805315
2022-08-31 00:00:00+00:00,0.0925833748133335,0.4074593163591095,0.22674567094039105,0.04903906117126826,0.39473684210526333,False,-0.0101678481919083
2022-08-31 02:00:00+00:00,0.4202575926220381,0.3387578877449366,0.01891315929674959,0.12434746293589437,0.3252124645892326,True,0.0227917855702098
2022-09-01 01:00:00+00:00,0.44202698980996136,0.2386101932512237,0.10698254364089631,0.02412951304124319,0.27419644460406006,True,0.0192087719584794
2022-09-01 02:00:00+00:00,0.17854406130267428,0.022914970338490777,0.13406144216644097,0.0177481549579918,0.5131293664177319,True,0.0185777937208009
2022-09-02 02:00:00+00:00,0.1162790697674444,0.45288522511097445,0.04256502131339844,0.0890964950780603,0.5298651252408506,False,-0.0082204326237086
2022-09-02 03:00:00+00:00,0.30999999999998895,0.3464544946957023,0.004602320606727526,0.1173063458723181,0.39087884126052297,True,0.0170376855910369
2022-09-03 00:00:00+00:00,0.10209790209789121,0.34768907563025175,0.08253588516746459,0.036707101339398814,0.31112507856693644,True,0.0185573862426452
2022-09-03 02:00:00+00:00,0.07345360824743297,0.4354873107272337,0.050237088299372984,0.051818494542953064,0.26552462526766124,True,0.0163932018251173
2022-09-04 00:00:00+00:00,0.49208359721343453,0.06277777777777356,0.2043473068195363,0.10217727443687566,0.1339435830375426,True,0.007263940567664301
2022-09-04 01:00:00+00:00,0.6406685236768823,0.14655400052812326,0.1844779042722446,0.10330147335030668,0.10034089224840266,True,0.007107639169395101
2022-09-05 00:00:00+00:00,0.5260075783672084,0.181048097631016,0.16057801591167337,0.0004296147787490831,0.36825826406340334,True,0.012290277355165
2022-09-05 02:00:00+00:00,0.15717884130982693,0.13871066300030374,0.03637034304684572,0.04536758677234304,0.013609145345672303,True,0.0115866650059361
2022-09-06 00:00:00+00:00,0.40712661106900083,0.1811023622047274,0.13525548257820377,0.004511820970943883,0.29521805214544466,True,0.0114017381511667
2022-09-06 03:00:00+00:00,0.08443485298085013,0.04532760472609815,0.045026606631191485,0.014025097542972206,0.05039608966795517,True,0.0146982936760713
2022-09-07 00:00:00+00:00,0.3415688696726366,0.71324717285945,0.5605109146054924,0.31706079652752417,0.08970693352394762,True,0.0242602449326567
