open_time,hour_utc,session,vol_regime,vol_bucket,rel_volume,win,ret,p_up
2022-07-28 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.2860064442454272,False,-0.0118742944499216,0.4995067
2022-07-28 17:00:00+00:00,17,USA    (16-24),HIGH_VOL,Q4_alto,1.1993299839272247,True,0.0261255834725743,0.4995067
2022-07-28 18:00:00+00:00,18,USA    (16-24),HIGH_VOL,Q3,0.7994285288194954,False,-0.0125661929052233,0.4995067
2022-07-29 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q2,0.6014403487811609,True,0.029723153414955,0.498339
2022-07-29 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.36728888596956477,True,0.0295419944283018,0.4826325
2022-07-30 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q2,0.5680043820169398,True,0.0247513803639752,0.4597862
2022-07-30 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q3,0.6794756584296253,True,0.0237337221870693,0.4597862
2022-07-31 02:00:00+00:00,2,Asia   (00-08),MIDHIGH_VOL,Q2,0.5470417349653282,True,0.0196495507183701,0.4721481
2022-07-31 04:00:00+00:00,4,Asia   (00-08),MIDLOW_VOL,Q1_bajo,0.3320301136313949,True,0.0171543859164554,0.45499706
2022-08-01 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q3,0.855384772683546,True,0.0183963226019847,0.41677123
2022-08-01 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q2,0.5273754111368347,True,0.018357583369646,0.41677123
2022-08-02 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,0.9166634439898232,True,0.0202000671775861,0.4343614
2022-08-02 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q3,0.7950929989301655,True,0.0201786066028144,0.41677123
2022-08-03 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,1.0229586611595751,False,-0.0105433941252967,0.44959486
2022-08-03 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q3,0.7809128031792095,False,-0.010588826133453,0.44959486
2022-08-04 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q3,1.0413170794158026,True,0.0180760827689057,0.46570167
2022-08-04 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q3,1.0470430054568032,True,0.018194328702988802,0.4721481
2022-08-05 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q2,0.4484902690847409,False,-0.0085900184352577,0.40525505
2022-08-05 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q3,0.9250625438611485,False,-0.0088994653114395,0.42784876
2022-08-06 02:00:00+00:00,2,Asia   (00-08),MIDLOW_VOL,Q1_bajo,0.31266688917097774,True,0.015356950454468301,0.47070876
2022-08-06 05:00:00+00:00,5,Asia   (00-08),LOW_VOL,Q1_bajo,0.40326666023564534,True,0.0122856906287695,0.47070876
2022-08-07 02:00:00+00:00,2,Asia   (00-08),LOW_VOL,Q3,0.7338683775664973,True,0.008797246639564,0.452825
2022-08-07 03:00:00+00:00,3,Asia   (00-08),LOW_VOL,Q3,0.7336730700039197,True,0.008813807217426,0.452825
2022-08-08 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q4_alto,1.5365138074958535,False,-0.0057359509811571,0.47070876
2022-08-08 01:00:00+00:00,1,Asia   (00-08),LOW_VOL,Q2,0.5972392533674032,False,-0.0057629304673156995,0.47070876
2022-08-09 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q1_bajo,0.44065761656317265,True,0.014013812084673,0.47070876
2022-08-09 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q2,0.46171477859467924,True,0.0138810109082325,0.47070876
2022-08-10 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q4_alto,1.9792195275252735,False,-0.0074672519516123,0.40525505
2022-08-10 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q3,0.912696772920315,False,-0.0073001051871506,0.40525505
2022-08-11 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q3,0.792418890070873,False,-0.0112942120915916,0.4597862
2022-08-11 02:00:00+00:00,2,Asia   (00-08),HIGH_VOL,Q3,0.7481840027646299,False,-0.010088627141502599,0.4801261
2022-08-11 15:00:00+00:00,15,Europa (08-16),HIGH_VOL,Q4_alto,1.3505178465567156,True,0.0204199938716642,0.4801261
2022-08-11 16:00:00+00:00,16,USA    (16-24),HIGH_VOL,Q3,0.8893633008129814,True,0.0198899033761109,0.4848256
2022-08-12 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q3,0.8765898446710977,True,0.020880844797052902,0.45425656
2022-08-12 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.4189087366918604,True,0.0205975945337705,0.45425656
2022-08-13 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,0.9656996641095908,False,-0.0072420787628124,0.47070876
2022-08-13 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.2167240229608014,True,0.0134949184996272,0.47070876
2022-08-14 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q3,0.7431197809084578,False,-0.0061532361516035,0.47070876
2022-08-14 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.418539714192544,False,-0.0061711683629245,0.47070876
2022-08-15 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q3,0.8935802786961459,False,-0.0059459910668521,0.47979954
2022-08-15 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.4696964739878373,False,-0.0062991452128964,0.49056244
2022-08-16 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,0.8112076395884753,True,0.0162027460496507,0.42271143
2022-08-16 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q2,0.6054910264323443,True,0.015209670935208402,0.4449715
2022-08-17 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.1918406969175481,False,-0.0072401182160896,0.45563745
2022-08-17 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q3,0.7469200654005802,False,-0.007203965152979499,0.45563745
2022-08-18 04:00:00+00:00,4,Asia   (00-08),LOW_VOL,Q2,0.46564785641298767,True,0.0114761338280872,0.40525505
2022-08-18 05:00:00+00:00,5,Asia   (00-08),LOW_VOL,Q1_bajo,0.35712562621677985,True,0.0112564683456138,0.40525505
2022-08-19 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q4_alto,2.821776241702282,True,0.012253677731196901,0.40525505
2022-08-19 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q4_alto,2.260115810465331,True,0.013480544322936801,0.40525505
2022-08-20 06:00:00+00:00,6,Asia   (00-08),HIGH_VOL,Q2,0.6032439517077594,True,0.0212076748130626,0.4270911
2022-08-20 07:00:00+00:00,7,Asia   (00-08),HIGH_VOL,Q2,0.6685104469365649,True,0.0207795700821852,0.4270911
2022-08-21 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,0.8685178583556992,False,-0.0080621128581895,0.42271143
2022-08-21 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q2,0.46150029563650896,True,0.0161032642784872,0.42061746
2022-08-22 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,0.9955963903477806,True,0.0147378662407863,0.47070876
2022-08-22 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q2,0.5905836206976393,True,0.0140067713019427,0.47070876
2022-08-23 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,1.030283091095693,True,0.017282374750662,0.49056244
2022-08-23 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q2,0.4730084147090061,True,0.0171335770565656,0.49056244
2022-08-24 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q3,0.8903356869245734,True,0.0145562091533844,0.47070876
2022-08-24 02:00:00+00:00,2,Asia   (00-08),MIDHIGH_VOL,Q3,0.9347546506599188,False,-0.0079748479522346,0.452825
2022-08-25 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.2699258864185168,False,-0.0074509233441361,0.47070876
2022-08-25 15:00:00+00:00,15,Europa (08-16),LOW_VOL,Q4_alto,1.6429754333214341,True,0.01082459923525,0.47070876
2022-08-25 17:00:00+00:00,17,USA    (16-24),LOW_VOL,Q4_alto,1.2252664549436412,True,0.0115905659139568,0.47070876
2022-08-26 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q4_alto,1.3152128631465987,True,0.0115672088522153,0.47070876
2022-08-26 02:00:00+00:00,2,Asia   (00-08),LOW_VOL,Q2,0.45956103416301636,True,0.0106803874675246,0.47070876
2022-08-27 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q3,0.7550123239736661,True,0.030331870828584503,0.43381035
2022-08-27 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.2557169214344851,True,0.0281363129751888,0.43381035
2022-08-28 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q2,0.6027995418271784,True,0.0135050634592237,0.40318713
2022-08-28 02:00:00+00:00,2,Asia   (00-08),MIDLOW_VOL,Q3,1.052656209496391,True,0.014372268171993,0.40318713
2022-08-29 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q4_alto,2.066770959018619,False,-0.0072641565758707,0.40525505
2022-08-29 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q3,0.9513719142547399,False,-0.0072420658991709,0.40525505
2022-08-30 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q2,0.6234355593205154,True,0.0149844082721249,0.47070876
2022-08-30 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q3,0.7157078560317515,False,-0.0079595033805315,0.47070876
2022-08-31 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q2,0.6031986464520763,False,-0.0101678481919083,0.45674953
2022-08-31 02:00:00+00:00,2,Asia   (00-08),HIGH_VOL,Q4_alto,1.1648069019238543,True,0.0227917855702098,0.46746
2022-09-01 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q2,0.5486093052979026,True,0.0192087719584794,0.47070876
2022-09-01 02:00:00+00:00,2,Asia   (00-08),HIGH_VOL,Q2,0.49027598618233326,True,0.0185777937208009,0.47070876
2022-09-02 02:00:00+00:00,2,Asia   (00-08),MIDHIGH_VOL,Q2,0.5254969299621918,False,-0.0082204326237086,0.49056244
2022-09-02 03:00:00+00:00,3,Asia   (00-08),MIDHIGH_VOL,Q4_alto,1.1655322259330412,True,0.0170376855910369,0.47070876
2022-09-03 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q2,0.5148121877957342,True,0.0185573862426452,0.47070876
2022-09-03 02:00:00+00:00,2,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.30178959503700853,True,0.0163932018251173,0.47070876
2022-09-04 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q3,0.7725032878925884,True,0.007263940567664301,0.49056244
2022-09-04 01:00:00+00:00,1,Asia   (00-08),LOW_VOL,Q2,0.593975221681113,True,0.007107639169395101,0.49056244
2022-09-05 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.2634196116526262,True,0.012290277355165,0.47070876
2022-09-05 02:00:00+00:00,2,Asia   (00-08),MIDLOW_VOL,Q2,0.5587716817961652,True,0.0115866650059361,0.47070876
2022-09-06 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q4_alto,2.631090978397336,True,0.0114017381511667,0.47070876
2022-09-06 03:00:00+00:00,3,Asia   (00-08),MIDHIGH_VOL,Q2,0.6673227114143044,True,0.0146982936760713,0.47070876
2022-09-07 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q3,1.0029326383227948,True,0.0242602449326567,0.42135316
2022-09-07 07:00:00+00:00,7,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.4241521558241092,False,-0.0085942245924258,0.40525505
2022-09-08 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,0.9054741935158448,True,0.016226514630439,0.49056244
2022-09-08 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q3,0.778705915046396,True,0.0169574194394439,0.47070876
2022-09-08 15:00:00+00:00,15,Europa (08-16),MIDHIGH_VOL,Q3,0.9335634861240135,True,0.015116857089398101,0.47070876
2022-09-08 16:00:00+00:00,16,USA    (16-24),MIDHIGH_VOL,Q4_alto,1.501914837899173,False,-0.0080447958263221,0.47070876
2022-09-09 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.43075077339636747,False,-0.0074282965769757,0.47070876
2022-09-09 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q1_bajo,0.2974031053819383,False,-0.007238366290888899,0.47070876
2022-09-10 02:00:00+00:00,2,Asia   (00-08),HIGH_VOL,Q1_bajo,0.3062755688561495,True,0.0174632622872626,0.48499078
2022-09-10 03:00:00+00:00,3,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.2987545024112226,True,0.0169334549833458,0.48499078
2022-09-11 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q3,0.7393911021583244,True,0.0170381544844637,0.47070876
2022-09-11 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q3,0.7402969098645295,True,0.017284189335134,0.47070876
2022-09-12 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q4_alto,1.3691940428261962,False,-0.0080890004226542,0.47070876
2022-09-12 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q4_alto,4.441862860982017,True,0.0203836712467302,0.46746
2022-09-13 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q4_alto,1.2198832013805214,False,-0.0086479001473907,0.47070876
2022-09-13 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.41793938671452374,True,0.0159901799410199,0.47070876
2022-09-14 02:00:00+00:00,2,Asia   (00-08),HIGH_VOL,Q3,0.6949919880243828,True,0.0260109509361148,0.42919344
2022-09-14 03:00:00+00:00,3,Asia   (00-08),HIGH_VOL,Q1_bajo,0.3910966662542242,True,0.0248274107476911,0.42919344
2022-09-15 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q2,0.6322854657433045,True,0.0218629503900899,0.41468552
2022-09-15 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q3,0.949672065118332,True,0.021366485672387102,0.4322529
2022-09-16 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q3,0.8079285789622354,True,0.0193950334426419,0.40525505
2022-09-16 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.39263189978924756,True,0.0193411380530794,0.40525505
2022-09-17 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q4_alto,1.432143257145749,True,0.0179625484813766,0.49056244
2022-09-17 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q2,0.6502237022502267,True,0.0179096958427604,0.49056244
2022-09-18 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q4_alto,1.362567482586824,True,0.0104837603169834,0.47070876
2022-09-18 01:00:00+00:00,1,Asia   (00-08),LOW_VOL,Q3,0.7411365542876552,True,0.0106241190874043,0.47070876
2022-09-19 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q3,0.6978473363475682,True,0.014964621023482599,0.40525505
2022-09-19 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q1_bajo,0.4371342390862077,True,0.015221611499243701,0.40525505
2022-09-20 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q2,0.6657103565532567,True,0.025884417947518102,0.46746
2022-09-20 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.4329099189328544,True,0.0257191683334654,0.46746
2022-09-21 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.2931371736779548,False,-0.0106614595345543,0.41677123
2022-09-21 02:00:00+00:00,2,Asia   (00-08),HIGH_VOL,Q2,0.4515174137779093,True,0.0223108303927568,0.45674953
2022-09-22 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q2,0.555718398523802,False,-0.0198429834619196,0.42135316
2022-09-22 15:00:00+00:00,15,Europa (08-16),MIDHIGH_VOL,Q3,1.0395324155807428,True,0.0218688444121555,0.4610217
2022-09-22 16:00:00+00:00,16,USA    (16-24),MIDHIGH_VOL,Q4_alto,1.0938909728778454,False,-0.0104538626574002,0.4610217
2022-09-23 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q2,0.4756966716500804,True,0.0209347311557214,0.47070876
2022-09-23 02:00:00+00:00,2,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.3161465932874296,True,0.0206515281255092,0.47070876
2022-09-24 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q3,0.8015680638816786,True,0.0228019825615202,0.46746
2022-09-24 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.4136374999919609,True,0.0227753548422786,0.46746
2022-09-25 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q3,0.7468698264487027,False,-0.006110726063527,0.47070876
2022-09-25 01:00:00+00:00,1,Asia   (00-08),LOW_VOL,Q2,0.48847873935036507,True,0.010945267216966901,0.47070876
2022-09-26 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.5348614876521594,False,-0.0078867940385221,0.4618718
2022-09-26 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q4_alto,1.290205914828881,True,0.0158360910781752,0.47979954
2022-09-27 00:00:00+00:00,0,Asia   (00-08),MIDLOW_VOL,Q3,1.020472230151213,False,-0.0083257166499202,0.47070876
2022-09-27 01:00:00+00:00,1,Asia   (00-08),MIDLOW_VOL,Q4_alto,2.403333030996917,False,-0.0088656286670103,0.48499078
2022-09-28 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q2,0.5864367967729668,True,0.0267908922564718,0.42135316
2022-09-28 02:00:00+00:00,2,Asia   (00-08),HIGH_VOL,Q4_alto,1.9420883527345003,False,-0.013955721173981599,0.42135316
2022-09-29 00:00:00+00:00,0,Asia   (00-08),MIDHIGH_VOL,Q2,0.5170696359270646,True,0.0224570840379384,0.46746
2022-09-29 01:00:00+00:00,1,Asia   (00-08),MIDHIGH_VOL,Q1_bajo,0.40286498535080867,True,0.022410751724992302,0.46746
2022-09-30 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q3,1.0066504049804783,True,0.0259530624777032,0.46746
2022-09-30 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.37081397805082245,True,0.0255602115381938,0.46746
2022-10-01 00:00:00+00:00,0,Asia   (00-08),HIGH_VOL,Q1_bajo,0.37907363104961705,True,0.0263024180176012,0.46746
2022-10-01 01:00:00+00:00,1,Asia   (00-08),HIGH_VOL,Q1_bajo,0.1839214755507848,True,0.0258140199157568,0.46746
2022-10-02 00:00:00+00:00,0,Asia   (00-08),LOW_VOL,Q3,0.7780069325023043,True,0.0082828858042882,0.49056244
2022-10-02 01:00:00+00:00,1,Asia   (00-08),LOW_VOL,Q2,0.5104768161237087,True,0.0071808063102541,0.49056244
