reshuffle_final,reshuffle_mdd,bootstrap_final,bootstrap_mdd,block_final,block_mdd
7586.4373369153245,-0.012405364537336427,7335.866622291231,-0.01412104460236252,7149.1618133344955,-0.022833104729315323
7586.4373369153045,-0.00962422494115689,8163.518450630018,-0.010642246351871942,8192.61267087761,-0.020021191144855455
7586.437336915295,-0.011592358398956448,8270.34106643498,-0.011464012486558484,6859.938037157966,-0.021143949149442287
7586.437336915332,-0.009864008789543854,6897.382049394321,-0.013328861790654845,6098.103143384522,-0.03630726737781498
7586.437336915339,-0.009865936380588969,7133.47632838854,-0.014672502535902576,7598.929176112911,-0.02464676574088942
7586.437336915324,-0.011795042588770954,6350.633803732969,-0.009880147405986528,6885.727303700289,-0.017133884244747377
7586.437336915336,-0.011546591035098475,7584.610618363765,-0.01171564911524059,7433.533082215646,-0.01474648119343136
7586.4373369153045,-0.010747052891753262,7979.419001869043,-0.01099801494751762,7678.561126859517,-0.024457968958624732
7586.437336915327,-0.008593474707188187,8643.550101186174,-0.01097411822161476,9052.460907346505,-0.014135246798214207
7586.437336915343,-0.011079965086672638,7890.202724602188,-0.014064000150086242,7533.382241334941,-0.014135246798213985
7586.437336915327,-0.010631531102928249,7094.192240421178,-0.008663589636149993,7742.691490664568,-0.013552992703336986
7586.437336915311,-0.010282851664130566,7411.073686706086,-0.012260417863485418,6941.790087667534,-0.02057385998854444
7586.437336915321,-0.00824761444924249,7475.235104435473,-0.010357638904102684,7385.8256465325985,-0.01774953053622852
7586.43733691532,-0.011253336080963239,7286.079950368113,-0.01102183878009777,6743.726682091719,-0.024457968958624288
7586.437336915312,-0.010079756415301122,9028.139481617747,-0.010185494801792871,8218.826629467056,-0.012146374058882636
7586.437336915335,-0.011087656882520447,7690.635125114245,-0.010468085127795068,7063.568068664773,-0.03310048545152511
7586.4373369153,-0.010200735938506678,7422.005932644582,-0.00941122234694669,7497.175329357952,-0.015662588285098922
7586.437336915312,-0.009857452399681166,8569.035236120802,-0.012013481073225973,7423.509884206155,-0.014135246798214318
7586.437336915324,-0.008426481545298015,9027.891114597347,-0.011257971982249537,7556.638302708816,-0.0244579689586244
7586.437336915335,-0.010462665595239673,8149.241947761901,-0.010367664520130826,8172.86076287357,-0.014318734150249535
7586.437336915324,-0.010909523979530933,7503.244123479425,-0.010933177332700938,6890.324515704452,-0.015634126604537335
7586.437336915334,-0.009672897638499656,6560.908618944968,-0.010127881797535765,7048.983769270653,-0.013790931266420503
7586.437336915316,-0.01161105647471583,7646.139891473382,-0.011437456660978729,8814.089204410973,-0.02414301775089056
7586.437336915306,-0.0114772178530258,7694.4640339464795,-0.010405961233413197,7441.912927050509,-0.012146374058882858
7586.4373369153045,-0.008401405784645877,7536.315611547985,-0.011704474817874178,7821.508473316225,-0.020501223548359593
7586.4373369153145,-0.009217087300405935,7390.34576328788,-0.010114914334937386,8088.444919335437,-0.017269439663222363
7586.437336915326,-0.009388730680946034,6928.325008224798,-0.01208832434167384,6886.949061555876,-0.010006150983927542
7586.437336915346,-0.010690013984638314,6777.863750949912,-0.010890194730266645,6466.978250226753,-0.01774376714903736
7586.437336915339,-0.010223056129336938,6768.448760268497,-0.01297593857849233,6977.362918512589,-0.016785672745143754
7586.437336915322,-0.009232903362819456,7389.798059827642,-0.014820881046009537,7520.2512965449505,-0.008850711824200164
7586.437336915314,-0.010188795283373353,8435.265742112917,-0.01006955370535001,8030.51910222157,-0.017190102490188375
7586.437336915328,-0.010898469202312522,6403.482490666401,-0.013313843198644704,6649.202156066137,-0.024457968958624843
7586.437336915305,-0.009525098518613384,6351.303682191085,-0.013321932350547794,7013.575063293102,-0.019465348364396062
7586.4373369153245,-0.01072748119722089,7319.1325723392265,-0.012127074244081326,6572.671172786491,-0.024457968958624288
7586.437336915326,-0.0147100068266246,7913.351784757162,-0.009986654988570098,7056.915523448815,-0.014135246798214318
7586.437336915322,-0.00870689632434063,7639.606479519039,-0.011391580328156459,7010.338035785066,-0.024629323371592737
7586.437336915328,-0.013521300097618982,7718.239860091485,-0.010758095090677822,7240.746208227849,-0.027185166379108505
7586.437336915319,-0.011684083034875559,7490.593623802045,-0.010967260905242138,8292.697397511001,-0.011803969618155108
7586.437336915333,-0.009930292722584944,7349.568382797027,-0.011737751816102038,7909.048555462988,-0.011803969618155108
7586.437336915327,-0.014448954320698482,7477.811193396272,-0.011137390777511857,7977.930753200604,-0.015634126604537002
7586.437336915304,-0.012400638691942745,8100.991792241433,-0.010485474276465734,7368.800340674968,-0.01722732896339263
7586.437336915322,-0.009605559141960152,7300.144563518316,-0.010001372696211486,7185.9934615370585,-0.014031336177678377
7586.437336915326,-0.010586429915398599,8329.621187072265,-0.011644402532509424,8797.727497929745,-0.012155075850939445
7586.437336915315,-0.010705598220203116,6950.954423586666,-0.01388542079841859,7511.742394495649,-0.01681824904977347
7586.4373369153345,-0.011273347018140978,6975.2944630671645,-0.009609502202795106,8015.025303132204,-0.015493962093160674
7586.437336915313,-0.017401162452916563,7640.469817290772,-0.008640952567693705,7186.156836722058,-0.020541513099299635
7586.437336915325,-0.009804219389542124,7619.802691531406,-0.00931119567084926,8619.258869399608,-0.014545571452153072
7586.43733691532,-0.010944251514214742,6511.04629985959,-0.010433757673153243,8685.593785508272,-0.012146374058882858
7586.437336915331,-0.011376700756461577,7176.599067800224,-0.012561937943392443,8233.72052825874,-0.01946534836439584
7586.43733691533,-0.012015617672268775,7423.3633635416345,-0.011807701269651139,8256.567460688222,-0.01214637405888308
7586.437336915305,-0.00989728684237412,7679.8868387121,-0.008766098365729613,6691.163971263468,-0.024457968958624732
7586.4373369153245,-0.010954041660350522,8241.440953663616,-0.009873282291830487,6753.867556415706,-0.012146374058882636
7586.437336915329,-0.01340401646872691,7156.7836972334735,-0.010197695441135135,7150.575764324279,-0.022656862998626126
7586.43733691531,-0.0081635162769923,8254.942656251184,-0.008973042414144317,6881.472205512138,-0.027900549938319474
7586.437336915323,-0.013432139282492872,7665.373031108871,-0.008382689810390587,8690.092444910544,-0.012146374058882747
7586.4373369153045,-0.010740136607244044,8303.559973744348,-0.009076370390387889,9093.202458379594,-0.01840674072094861
7586.437336915324,-0.011296059980366646,7666.030441940958,-0.012708823849941209,6904.50954209656,-0.016156075719865992
7586.437336915311,-0.008786537148153362,8347.380471031567,-0.008707252980822866,8009.946005945477,-0.013335594414705554
7586.437336915338,-0.013178707196940365,7384.095104840441,-0.01278667666587796,8097.797694546171,-0.020541513099299524
7586.437336915318,-0.009172215939593276,7425.717112896023,-0.011606572835113127,6174.4497503339235,-0.024457968958624066
7586.437336915315,-0.009888272978299528,6808.193926984116,-0.009900114705358454,7864.036472433926,-0.024457968958624177
7586.43733691532,-0.01766509333689459,7700.9976048694425,-0.011675454941134866,8511.768277336381,-0.01180396961815533
7586.43733691532,-0.01039485733798362,6912.3832178250905,-0.010303418139158582,7416.598126193262,-0.016938326465245734
7586.437336915322,-0.010157224292301925,7553.83944204387,-0.01045298384365767,8093.756334983562,-0.02249913956034688
7586.43733691533,-0.010839743607040653,7810.128370400224,-0.010652051382643468,8632.072723388319,-0.01063232882371512
7586.437336915321,-0.00955700689860417,8654.07155989949,-0.009275203831624612,9640.005561219028,-0.012146374058882858
7586.437336915341,-0.012930036419808388,7506.271900965272,-0.009686604246804897,7036.813660220943,-0.01546840216992984
7586.43733691531,-0.01211566495224714,7283.081642924728,-0.01101836935883238,7120.338206132865,-0.024457968958624732
7586.437336915339,-0.009577611591382817,8040.767105185266,-0.012374871955508016,6931.733528400552,-0.02727409416583837
7586.437336915321,-0.012858488890305941,7881.567176714994,-0.011539052807447825,6854.719268377352,-0.012146374058882858
7586.437336915327,-0.012123914051075935,8319.007415339069,-0.01263542120999761,6102.19826396743,-0.02474464223106676
7586.437336915304,-0.013525214452309586,7238.413090480653,-0.010898435491764946,6661.5162878788415,-0.02369498675809434
7586.43733691533,-0.00793763911157852,6676.828998459839,-0.010741734862637298,7277.775016079505,-0.011803969618154997
7586.43733691533,-0.013809489022407528,7232.530418703432,-0.015561843869693393,8392.005936367992,-0.011803969618155108
7586.4373369153345,-0.013468872378534447,6600.652581853998,-0.010039565272880857,8042.590587594783,-0.01774376714903747
7586.437336915328,-0.010847530452440579,7292.709317789107,-0.010087694842380257,6227.772960321791,-0.03789313203091782
7586.4373369153045,-0.012236660485144601,7067.125302995476,-0.014467283328774894,8816.448261067035,-0.023274275434710612
