ts,oi_usd,volume_usd,oi_change_1h,oi_change_8h,oi_zscore_24h,volume_oi_ratio,funding_rate,funding_sign,funding_extreme
2026-05-06 06:00:00+00:00,3665019618.7048,194985533.065,-0.0025714363333243506,-0.00970579142635819,0.43134458524492514,0.05320177061805386,-1.49621707068e-05,-1.0,0
2026-05-06 07:00:00+00:00,3640607042.2414,186731652.1339,-0.006660967471717849,-0.012858420806872273,-0.024954965554948267,0.05129135058172485,-1.49621707068e-05,-1.0,0
2026-05-06 08:00:00+00:00,3674816458.3858,210682769.8892,0.009396624174889956,5.742096773508898e-05,0.49096784368729773,0.05733150819231514,-2.07148525807e-05,-1.0,0
2026-05-06 09:00:00+00:00,3681714860.9186,512585698.4845,0.0018772100895156907,0.0042684168798459154,0.5497393448778438,0.13922471398466968,-2.07148525807e-05,-1.0,0
2026-05-06 10:00:00+00:00,3684134314.9614,531201257.6804,0.00065715410731082,0.009136968840450121,0.5404684734906811,0.14418618113980614,-2.07148525807e-05,-1.0,0
2026-05-06 11:00:00+00:00,3693994194.4074,558883772.7275,0.002676308354437218,0.012912665504384302,0.7437661357572594,0.1512952493465295,-2.07148525807e-05,-1.0,0
2026-05-06 12:00:00+00:00,3685886431.6594,789691394.4976,-0.0021948498891186663,0.007494982432245889,0.4860187392064096,0.21424734840299403,-2.07148525807e-05,-1.0,0
2026-05-06 13:00:00+00:00,3598711099.0694,575770923.5292,-0.023651117365206864,-0.020617181889844405,-2.5910009783231858,0.15999364985927603,-2.07148525807e-05,-1.0,0
2026-05-06 14:00:00+00:00,3583107316.0717,857156914.7177,-0.004335936552877118,-0.02234975829735053,-2.5702026427541727,0.23922166965890224,-2.07148525807e-05,-1.0,0
2026-05-06 15:00:00+00:00,3582200065.6773,966454758.8241,-0.00025320212719581736,-0.01604319716091651,-2.2931149735322163,0.26979362992149597,-2.07148525807e-05,-1.0,0
2026-05-06 16:00:00+00:00,3575986930.1947,311246709.974,-0.0017344468116482492,-0.02689373178504595,-2.1186134560620045,0.08703798868667949,3.89952179559e-05,1.0,0
2026-05-06 17:00:00+00:00,3569976934.7717,243884082.3266,-0.0016806536322191423,-0.0303494242134279,-1.9727544671264,0.068315310373902,3.89952179559e-05,1.0,0
2026-05-06 18:00:00+00:00,3564714335.736,170958478.4869,-0.0014741269010569713,-0.032414664888962164,-1.8447302984328648,0.047958535351080946,3.89952179559e-05,1.0,0
2026-05-06 19:00:00+00:00,3559078353.7812,143281970.3791,-0.0015810472941126807,-0.03652302454358447,-1.752806969708882,0.04025816690067411,3.89952179559e-05,1.0,0
2026-05-06 20:00:00+00:00,3553893315.1471,107826065.6922,-0.0014568486890971233,-0.035810413304806055,-1.6660557903485824,0.030340265205101396,3.89952179559e-05,1.0,0
2026-05-06 21:00:00+00:00,3547496997.3687,153240041.5717,-0.001799805793589293,-0.014231234542262494,-1.6339608834678103,0.04319666561673298,3.89952179559e-05,1.0,0
2026-05-06 22:00:00+00:00,3543003022.2119,63635918.1572,-0.0012668016802080961,-0.01119260192959215,-1.5608912657033833,0.017961011536894493,3.89952179559e-05,1.0,0
2026-05-06 23:00:00+00:00,3543111570.8012,106643468.6273,3.0637453205528686e-05,-0.010911868170241146,-1.420235215715298,0.030098817521341793,3.89952179559e-05,1.0,0
2026-05-07 00:00:00+00:00,3501297674.0186,271809964.0388,-0.011801462061536094,-0.020886333656715328,-1.9094393301142993,0.07763120686817561,-7.33456037e-08,-1.0,0
2026-05-07 01:00:00+00:00,3514278452.0627,209716407.738,0.0037074191493124964,-0.015601916686490358,-1.5242672905959709,0.059675523894501675,-7.33456037e-08,-1.0,0
2026-05-07 02:00:00+00:00,3550864560.3064,354520648.6743,0.010410702721130649,-0.003885241319551813,-0.8569514686694161,0.09984065645232858,-7.33456037e-08,-1.0,0
2026-05-07 03:00:00+00:00,3557716862.8608,231115124.6037,0.001929756102499347,-0.000382540305400636,-0.6863864369187226,0.06496164071298742,-7.33456037e-08,-1.0,0
